"Excel Table 1: Differentially methylatied positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg12309813,-0.13,0.03511747767,0.78,1.00,chr4,110583727,CCDC109B,Body
cg14315444,-0.19,0.03511766504,0.78,1.00,chr17,48636344,,
cg00600353,-0.15,0.03511795132,0.78,1.00,chr14,22942833,,
cg21082868,-0.23,0.03511949498,0.78,1.00,chr6,22828849,,
cg15854679,0.42,0.03511982185,0.78,1.00,chr5,57555888,,
cg26545584,-0.14,0.03511992987,0.78,1.00,chr12,44150219,PUS7L;PUS7L;PUS7L,5'UTR;5'UTR;5'UTR
cg01129414,0.13,0.03512132142,0.78,1.00,chr11,8932505,C11orf17;ST5;C11orf17,TSS1500;TSS200;TSS200
cg04630800,-0.30,0.03512135746,0.78,1.00,chr15,52850728,ARPP19;ARPP19;ARPP19;ARPP19,Body;Body;Body;Body
cg11976831,-0.20,0.03512159328,0.78,1.00,chr2,208114425,LOC101927865,Body
cg23924887,0.18,0.03512236276,0.78,1.00,chr1,154298956,ATP8B2;ATP8B2,TSS1500;5'UTR
cg13863525,0.17,0.03512323019,0.78,1.00,chr6,160355325,,
cg10061722,-0.12,0.03512368365,0.78,1.00,chr6,2918416,,
cg16960920,0.15,0.03512668419,0.78,1.00,chr5,121297827,SRFBP1,Body
cg12631351,0.22,0.03512673141,0.78,1.00,chr5,80256738,RASGRF2,1stExon
cg20899253,0.35,0.035126973,0.78,1.00,chr15,93632619,RGMA;RGMA,TSS200;TSS1500
cg05670995,0.40,0.03512786478,0.78,1.00,chr10,127462896,MMP21,Body
cg06502997,-0.13,0.03512810958,0.78,1.00,chr2,3186127,,
cg16338724,-0.10,0.03512839185,0.78,1.00,chr16,20417092,PDILT,TSS1500
cg03490138,-0.17,0.03513227769,0.78,1.00,chr12,6553843,CD27-AS1;CD27,Body;TSS1500
cg14377507,0.23,0.03513498483,0.78,1.00,chr11,26744743,SLC5A12,TSS1500
cg07891543,-0.16,0.03513666303,0.78,1.00,chr3,176762529,TBL1XR1,Body
cg05876779,-0.13,0.03513698814,0.78,1.00,chr2,157237316,,
cg12478370,0.23,0.03513755116,0.78,1.00,chr3,135631071,,
cg15376229,-0.16,0.03513825,0.78,1.00,chr11,592496,PHRF1,Body
cg16058444,0.24,0.03513859625,0.78,1.00,chr11,28128726,KIF18A;METTL15;METTL15;METTL15,5'UTR;TSS1500;TSS1500;TSS1500
cg00786909,-0.14,0.03513928523,0.78,1.00,chr1,227163427,CABC1,Body
cg15059608,0.27,0.0351397839,0.78,1.00,chr3,62305003,C3orf14,TSS1500
cg19431282,-0.15,0.03514139559,0.78,1.00,chr12,53985580,ATF7;ATF7;ATF7;ATF7;ATF7,Body;Body;Body;Body;Body
cg06925422,-0.16,0.03514289569,0.78,1.00,chr14,29823987,,
cg18586529,-0.17,0.03514522825,0.78,1.00,chr6,138426958,PERP,Body
cg12061734,-0.16,0.03514564527,0.78,1.00,chr6,102379814,GRIK2;GRIK2;GRIK2,Body;Body;Body
cg09649523,-0.12,0.03514629125,0.78,1.00,chr3,107597705,LOC151658;LOC151658,TSS1500;TSS1500
cg18922062,0.19,0.03514703497,0.78,1.00,chr5,180485130,BTNL9,Body
cg07492240,0.26,0.03514803314,0.78,1.00,chr4,121994123,C4orf31,TSS1500
cg11784785,-0.24,0.03514861341,0.78,1.00,chr11,20620089,SLC6A5,TSS1500
cg04735571,-0.16,0.03514951909,0.78,1.00,chr6,107115172,QRSL1,3'UTR
cg21048700,0.18,0.03515118911,0.78,1.00,chr2,189762162,,
cg05139080,-0.41,0.03515146034,0.78,1.00,chr5,79513269,SERINC5;SERINC5;SERINC5;SERINC5;SERINC5,Body;Body;Body;Body;Body
cg09875444,-0.20,0.03515402606,0.78,1.00,chr12,52317302,,
cg14233821,0.17,0.035154734,0.78,1.00,chr9,138012342,OLFM1,3'UTR
cg08177681,-0.26,0.03515601225,0.78,1.00,chr2,240302585,HDAC4,5'UTR
cg11914761,-0.13,0.03515904602,0.78,1.00,chr11,110660582,,
cg16767627,0.22,0.03516151909,0.78,1.00,chr14,100196699,,
cg07638954,-0.13,0.03516179252,0.78,1.00,chr5,86596168,RASA1;RASA1,Body;Body
cg25457085,0.21,0.03516249122,0.78,1.00,chr5,102847573,,
cg23343666,0.27,0.03516394662,0.78,1.00,chr4,10042122,SLC2A9,TSS1500
cg22022379,-0.25,0.03516402341,0.78,1.00,chr19,50762277,MYH14;MYH14;MYH14,Body;Body;Body
cg05623594,-0.23,0.03516459257,0.78,1.00,chr22,33403423,SYN3;SYN3;SYN3,TSS1500;TSS1500;5'UTR
cg13936938,-0.17,0.03516531734,0.78,1.00,chr10,114708973,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg14990094,-0.16,0.03516964123,0.78,1.00,chr2,26828576,CIB4,Body
cg00971827,0.22,0.03517038514,0.78,1.00,chr5,34553138,,
cg00965261,-0.16,0.03517067362,0.78,1.00,chr12,52280975,ANKRD33;ANKRD33;ANKRD33;ANKRD33,TSS1500;TSS1500;TSS1500;TSS1500
cg18904267,0.16,0.03517199445,0.78,1.00,chr10,118575884,,
cg04344600,0.25,0.03517203032,0.78,1.00,chr10,21135411,NEBL;NEBL;NEBL,Body;Body;Body
cg01215538,-0.13,0.03517224721,0.78,1.00,chr20,4927568,SLC23A2;SLC23A2,5'UTR;5'UTR
cg12667941,-0.26,0.03517306536,0.78,1.00,chr1,8450904,RERE;RERE;RERE,5'UTR;Body;Body
cg12946225,-0.12,0.03517315657,0.78,1.00,chr19,3573751,HMG20B,Body
cg05226279,-0.16,0.03517401634,0.78,1.00,chr10,23539747,,
cg05372170,-0.14,0.03517409257,0.78,1.00,chr10,64968214,JMJD1C;JMJD1C,Body;Body
cg27175123,0.26,0.03517742247,0.78,1.00,chr14,82122118,,
cg04398190,-0.20,0.03517867714,0.78,1.00,chr7,73275810,WBSCR28,Body
cg17673363,-0.18,0.03517934651,0.78,1.00,chr5,148929932,CSNK1A1;CSNK1A1;CSNK1A1;CSNK1A1,TSS200;Body;Body;Body
cg14855789,-0.24,0.03517967635,0.78,1.00,chr6,90996115,BACH2;BACH2,5'UTR;5'UTR
cg22692767,-0.16,0.03518028586,0.78,1.00,chr7,36693034,AOAH;AOAH;AOAH,Body;Body;Body
cg20872981,0.17,0.0351818739,0.78,1.00,chr2,54710221,SPTBN1,5'UTR
cg04304705,0.30,0.03518260856,0.78,1.00,chr22,48884960,FAM19A5,TSS1500
cg23897927,0.20,0.03518438703,0.78,1.00,chr2,237117786,ASB18,Body
cg06057946,-0.12,0.03518583685,0.78,1.00,chr20,4800755,RASSF2,5'UTR
cg02369907,0.24,0.03518640038,0.78,1.00,chr15,90895253,ZNF774,TSS1500
cg10725438,0.20,0.03518764999,0.78,1.00,chr6,38131817,,
cg09157736,-0.13,0.03518984972,0.78,1.00,chr11,59580435,,
cg23613219,0.35,0.03518996776,0.78,1.00,chr17,37856404,ERBB2;ERBB2;ERBB2,5'UTR;1stExon;5'UTR
cg17450291,-0.12,0.03519015456,0.78,1.00,chr17,30469303,RHOT1;RHOT1;RHOT1;RHOT1;RHOT1;RHOT1;RHOT1;RHOT1,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg05896468,-0.19,0.03519105687,0.78,1.00,chr10,134096880,STK32C,Body
cg05332796,0.22,0.03519125774,0.78,1.00,chr4,166459393,,
cg26756125,0.17,0.03519174795,0.78,1.00,chr6,31090270,PSORS1C1,5'UTR
cg11230471,-0.16,0.03519242608,0.78,1.00,chr17,33738370,SLFN12,Body
cg27566746,-0.19,0.03519264194,0.78,1.00,chr10,22221374,DNAJC1,Body
cg07374928,-0.12,0.03519364006,0.78,1.00,chr11,126099286,FAM118B,5'UTR
cg27312203,-0.18,0.03519431609,0.78,1.00,chr7,631951,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,Body;Body;Body;Body;Body;Body
cg22473333,-0.12,0.03519652072,0.78,1.00,chr5,54287462,,
cg10722846,0.19,0.03519778746,0.78,1.00,chr8,141468634,TRAPPC9;TRAPPC9,1stExon;TSS1500
cg25314017,-0.11,0.03519867736,0.78,1.00,chr3,105420966,CBLB,Body
cg07009463,0.17,0.03520124344,0.78,1.00,chr22,46319013,WNT7B,Body
cg11741837,-0.17,0.03520135893,0.78,1.00,chr15,69715469,KIF23;KIF23;KIF23,Body;Body;Body
cg13462004,0.36,0.03520246865,0.78,1.00,chr19,7005350,FLJ25758,Body
cg16999482,0.22,0.03520356626,0.78,1.00,chr3,65858971,MAGI1;MAGI1;MAGI1,Body;Body;Body
cg27468661,0.19,0.03520369681,0.78,1.00,chr5,115386204,ARL14EPL,TSS1500
cg14947466,-0.17,0.03520547024,0.78,1.00,chr11,2583705,KCNQ1;KCNQ1,Body;Body
cg27341926,0.44,0.03520572586,0.78,1.00,chr10,118032905,GFRA1;GFRA1;GFRA1;GFRA1,1stExon;5'UTR;TSS1500;TSS200
cg05937595,-0.12,0.03520600845,0.78,1.00,chr1,208825447,,
cg20973974,-0.16,0.03520648579,0.78,1.00,chr4,113261845,ALPK1;ALPK1,5'UTR;5'UTR
cg19451198,-0.14,0.03520819607,0.78,1.00,chr2,173021138,,
cg02118630,-0.16,0.03520917512,0.78,1.00,chr2,25552751,DNMT3A;DNMT3A;MIR1301;DNMT3A,5'UTR;5'UTR;TSS1500;5'UTR
cg10552096,0.19,0.03521127072,0.78,1.00,chr16,110779,RHBDF1,Body
cg20127102,-0.17,0.03521127612,0.78,1.00,chr11,57197699,,
cg00793273,-0.12,0.03521425559,0.78,1.00,chr22,46430842,,
cg05056908,-0.15,0.03521485039,0.78,1.00,chr10,4891654,,
cg23851387,-0.20,0.03521546593,0.78,1.00,chr10,98600632,LCOR;LCOR;LCOR,5'UTR;5'UTR;5'UTR
cg12075771,-0.13,0.03521586178,0.78,1.00,chr1,220211273,RNU5F-1;EPRS,Body;Body
cg04193218,-0.25,0.03521640342,0.78,1.00,chr4,20701691,PACRGL;PACRGL,TSS1500;TSS1500
cg12854902,-0.30,0.03521682317,0.78,1.00,chr16,71843438,AP1G1;AP1G1,TSS1500;TSS1500
cg04542492,-0.19,0.03521691897,0.78,1.00,chr8,145158791,SHARPIN;MAF1;SHARPIN;SHARPIN,Body;TSS1500;1stExon;5'UTR
cg13445279,-0.13,0.03521737084,0.78,1.00,chr6,24423344,MRS2;MRS2;MRS2;MRS2;MRS2,3'UTR;Body;Body;Body;Body
cg03297901,0.42,0.03521816831,0.78,1.00,chr17,76117767,TMC6;TMC6,Body;Body
cg24168061,0.19,0.03521843787,0.78,1.00,chr18,6927133,,
cg05065237,-0.20,0.03521903072,0.78,1.00,chr9,137004565,WDR5;WDR5,TSS1500;5'UTR
cg02646706,0.21,0.03521945186,0.78,1.00,chr16,20053474,GPR139,Body
cg23932769,-0.14,0.03522023446,0.78,1.00,chr17,73512529,CASKIN2;TSEN54,TSS1500;TSS200
cg10449882,0.44,0.03522049502,0.78,1.00,chr12,29936815,TMTC1;TMTC1,TSS200;5'UTR
cg14670058,0.16,0.03522339625,0.78,1.00,chr13,44734805,SMIM2,Body
cg14044707,-0.28,0.03522390961,0.78,1.00,chr9,132628998,USP20;USP20;USP20,Body;Body;Body
cg25073701,0.18,0.03522528598,0.78,1.00,chr10,21456093,NEBL;NEBL,Body;Body
cg06256959,-0.17,0.03522560558,0.78,1.00,chr3,4331928,,
cg11600186,-0.14,0.03522642956,0.78,1.00,chr6,32945273,BRD2;BRD2,Body;Body
cg13589374,-0.25,0.03522676528,0.78,1.00,chr8,74005760,SBSPON,TSS1500
cg19267760,0.24,0.03522689947,0.78,1.00,chr12,42877547,PRICKLE1;PRICKLE1;PRICKLE1;PRICKLE1,5'UTR;TSS200;5'UTR;5'UTR
cg05937546,0.30,0.03522758245,0.78,1.00,chr16,10480776,ATF7IP2;ATF7IP2;ATF7IP2,5'UTR;5'UTR;Body
cg15226766,-0.21,0.03522881821,0.78,1.00,chr6,32944477,BRD2;BRD2,Body;Body
cg04319042,0.24,0.0352302092,0.78,1.00,chr11,23752001,,
cg24066883,-0.21,0.03523103148,0.78,1.00,chr1,87083195,,
cg05950123,-0.16,0.0352311315,0.78,1.00,chr12,131323930,STX2;STX2,TSS200;TSS200
cg08208641,-0.12,0.03523122217,0.78,1.00,chr8,143398813,TSNARE1;TSNARE1,Body;Body
cg22697684,-0.26,0.03523221958,0.78,1.00,chr17,9550173,USP43,Body
cg12883734,0.24,0.03523447811,0.78,1.00,chr6,136847467,MAP7;MAP7;MAP7;MAP7;MAP7;MAP7;MAP7;MAP7;MAP7,5'UTR;TSS200;TSS200;TSS200;Body;Body;Body;5'UTR;5'UTR
cg10357055,0.22,0.03523484731,0.78,1.00,chr14,77328320,LRRC74A,Body
cg15792222,0.20,0.03523497397,0.78,1.00,chr16,51591107,,
cg02599912,-0.12,0.03523506808,0.78,1.00,chr19,6472086,DENND1C,Body
cg14744155,-0.15,0.03523596887,0.78,1.00,chr10,90971685,,
cg21770026,0.27,0.03523903669,0.78,1.00,chr5,3386300,,
cg12120861,0.15,0.03524122316,0.78,1.00,chr17,61815378,STRADA;STRADA;STRADA;STRADA;STRADA;STRADA,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg14716262,-0.14,0.03524224311,0.78,1.00,chr5,137897245,HSPA9;SNORD63,Body;TSS1500
cg17873413,0.17,0.03524352511,0.78,1.00,chr13,47884357,,
cg00271154,0.18,0.0352446169,0.78,1.00,chr2,113033418,ZC3H6;ZC3H6,5'UTR;1stExon
cg03549582,-0.16,0.03524511406,0.78,1.00,chr10,94833596,CYP26A1;CYP26A1,TSS200;5'UTR
cg08352786,0.18,0.03524712544,0.78,1.00,chr12,81100403,MYF6,TSS1500
cg23418839,0.12,0.03524726038,0.78,1.00,chr11,17375113,DKFZp686O24166,Body
cg02220767,0.20,0.03524744156,0.78,1.00,chr1,109655397,C1orf194;KIAA1324;KIAA1324;KIAA1324,Body;TSS1500;TSS1500;TSS1500
cg04623270,0.15,0.03524820052,0.78,1.00,chr16,58150017,C16orf80,Body
cg04951131,0.14,0.03524883899,0.78,1.00,chr2,242168856,HDLBP;HDLBP,3'UTR;3'UTR
cg26722684,0.28,0.0352513003,0.78,1.00,chr10,45799357,OR13A1,Body
cg05994850,0.35,0.03525136684,0.78,1.00,chr6,30095341,,
cg05555964,0.40,0.03525195526,0.78,1.00,chr12,1692708,FBXL14,Body
cg27549480,-0.26,0.03525211365,0.78,1.00,chr9,134953928,MED27;MED27;MED27,Body;Body;Body
cg20690839,-0.16,0.03525224832,0.78,1.00,chr19,36039883,,
cg08102294,-0.12,0.03525364131,0.78,1.00,chr3,13063918,IQSEC1,Body
cg24035598,-0.20,0.03525374812,0.78,1.00,chr14,61124418,,
cg16241309,-0.11,0.03525423137,0.78,1.00,chr1,34658755,C1orf94;C1orf94,Body;5'UTR
cg11842501,-0.20,0.03525523984,0.78,1.00,chr18,46455341,SMAD7;SMAD7;SMAD7;SMAD7,Body;Body;Body;Body
cg10366976,-0.13,0.03526074723,0.78,1.00,chr11,6237351,FAM160A2;FAM160A2,Body;Body
cg20993361,-0.30,0.03526381546,0.78,1.00,chr7,116503444,CAPZA2,Body
cg24301278,0.18,0.03526409356,0.78,1.00,chr16,72942625,ZFHX3;ZFHX3,Body;Body
cg14452191,0.26,0.03526529436,0.78,1.00,chr2,9126948,MBOAT2,Body
cg07160694,-0.13,0.03526672865,0.78,1.00,chr14,69619856,DCAF5;DCAF5,5'UTR;1stExon
cg07628665,0.31,0.03527036844,0.78,1.00,chr5,171986329,,
cg27518279,0.28,0.03527087482,0.78,1.00,chr20,55205792,TFAP2C,Body
cg15965483,-0.18,0.03527179903,0.78,1.00,chr19,46276570,DMPK;DMPK;DMPK;DMPK;DMPK;DMPK;DMPK,Body;Body;Body;Body;Body;Body;Body
cg19880608,-0.14,0.03527377362,0.78,1.00,chr5,112568208,MCC;MCC,Body;Body
cg26024851,0.17,0.03527385306,0.78,1.00,chr1,156542100,IQGAP3,Body
cg22274117,-0.40,0.03527416583,0.78,1.00,chr6,16713613,ATXN1;ATXN1,5'UTR;5'UTR
cg26217822,-0.18,0.03527588596,0.78,1.00,chr12,45603179,PLEKHA8P1,Body
cg23505966,-0.39,0.03527791228,0.78,1.00,chr3,101443535,CEP97,1stExon
cg07414162,0.26,0.03527805505,0.78,1.00,chr3,124146219,KALRN;KALRN,Body;Body
cg14362178,0.38,0.0352792558,0.78,1.00,chr2,79007750,,
cg16561756,0.25,0.03527970154,0.78,1.00,chr5,174147915,,
cg13545001,0.19,0.03528211145,0.78,1.00,chr8,18343809,,
cg18502961,-0.13,0.03528289895,0.78,1.00,chr20,1438655,NSFL1C;NSFL1C;NSFL1C;NSFL1C,Body;Body;Body;Body
cg17467664,-0.15,0.03528448532,0.78,1.00,chr11,68851580,TPCN2,Body
cg26374986,-0.24,0.03528516759,0.78,1.00,chr11,105015916,,
cg24622985,-0.14,0.03528554534,0.78,1.00,chr5,134141997,DDX46;DDX46;DDX46,Body;Body;Body
cg09664204,-0.19,0.03528638904,0.78,1.00,chr6,160239747,PNLDC1,Body
cg16016960,-0.16,0.0352871378,0.78,1.00,chr8,98883226,MATN2;MATN2,5'UTR;5'UTR
cg05604056,-0.14,0.03528754233,0.78,1.00,chr14,95601096,DICER1;DICER1;DICER1;DICER1;DICER1,5'UTR;5'UTR;5'UTR;5'UTR;TSS1500
cg17271146,-0.15,0.03528990896,0.78,1.00,chr12,54718229,COPZ1,TSS1500
cg05820312,0.19,0.03529134467,0.78,1.00,chr8,141468672,TRAPPC9;TRAPPC9;TRAPPC9,1stExon;TSS1500;5'UTR
cg26301059,0.28,0.03529201111,0.78,1.00,chr10,6288839,,
cg02590614,0.15,0.03529229457,0.78,1.00,chr11,130343077,ADAMTS15,Body
cg14602201,-0.16,0.03529294545,0.78,1.00,chr11,93521707,MED17,Body
cg20522612,0.15,0.03529307822,0.78,1.00,chr8,95877791,INTS8;INTS8;INTS8,Body;Body;Body
cg17227941,-0.15,0.03529369673,0.78,1.00,chr12,132449554,EP400,Body
cg17872867,0.56,0.0352948843,0.78,1.00,chr2,3885178,DCDC2C,Body
cg09103658,0.29,0.0352953389,0.78,1.00,chr17,78442672,NPTX1,3'UTR
cg22920940,0.19,0.03529667241,0.78,1.00,chr14,58304479,SLC35F4;SLC35F4,Body;Body
cg15110257,0.18,0.03529715736,0.78,1.00,chr5,119475490,,
cg05922058,0.33,0.03529730507,0.78,1.00,chr19,14183323,LOC113230;LOC113230;MIR1199,TSS1500;TSS1500;TSS1500
cg22003348,-0.12,0.0352988165,0.78,1.00,chr13,27734206,USP12,Body
cg12856541,-0.14,0.03529948819,0.78,1.00,chr4,54810562,,
cg01858381,-0.15,0.03530220911,0.78,1.00,chr16,89589973,SPG7;SPG7,Body;Body
cg07143468,0.19,0.03530355915,0.78,1.00,chr10,131842147,,
cg20690714,0.27,0.03530507262,0.78,1.00,chr17,76446851,DNAH17,Body
cg08838933,0.17,0.03530516772,0.78,1.00,chr6,38404934,BTBD9;BTBD9;BTBD9;BTBD9,Body;Body;Body;Body
cg26986210,-0.13,0.03530575486,0.78,1.00,chr12,107889185,BTBD11,Body
cg14660736,-0.15,0.03530710748,0.78,1.00,chr3,170871670,TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK,Body;Body;Body;Body;Body;Body;Body;Body
cg00093058,-0.21,0.03531168596,0.78,1.00,chr16,717932,RHOT2,TSS200
cg12151721,0.17,0.03531186926,0.78,1.00,chr9,124532733,DAB2IP;DAB2IP,Body;Body
cg22993389,0.15,0.03531255519,0.78,1.00,chr15,39423817,,
cg14122922,-0.19,0.03531541989,0.78,1.00,chr20,43343515,WISP2,TSS1500
cg09244277,0.17,0.0353159502,0.78,1.00,chr2,12538247,,
cg11677533,0.24,0.03531616979,0.78,1.00,chr1,70828047,HHLA3;HHLA3;HHLA3;HHLA3,Body;Body;Body;Body
cg10181281,0.32,0.03531658216,0.78,1.00,chr2,215275973,VWC2L,TSS1500
cg01937399,-0.19,0.03531762831,0.78,1.00,chr7,5233952,WIPI2;WIPI2;WIPI2;WIPI2,Body;Body;Body;Body
cg27442349,-0.11,0.03531873154,0.78,1.00,chr19,39389219,SIRT2;SIRT2;NFKBIB;NFKBIB,5'UTR;Body;TSS1500;TSS1500
cg04209885,0.23,0.03532106662,0.78,1.00,chr10,134109755,STK32C,Body
cg25504824,0.15,0.03532322135,0.78,1.00,chr1,178448827,,
cg13548862,0.21,0.03532389075,0.78,1.00,chr3,60897951,FHIT;FHIT,5'UTR;5'UTR
cg15797223,-0.36,0.03532423623,0.78,1.00,chr14,104551994,ASPG,TSS200
cg06193325,-0.14,0.03532447605,0.78,1.00,chr10,69864450,MYPN;MYPN,TSS1500;TSS1500
cg02405003,-0.12,0.03532779394,0.78,1.00,chr4,146850277,ZNF827,Body
cg20977160,-0.27,0.03532816123,0.78,1.00,chr5,82382027,XRCC4;XRCC4;XRCC4,5'UTR;5'UTR;5'UTR
cg13165174,-0.15,0.03532845806,0.78,1.00,chr5,147796640,FBXO38;FBXO38,Body;Body
cg03292810,0.26,0.03532961682,0.78,1.00,chr14,74718551,VSX2,Body
cg15864140,-0.13,0.03533098356,0.78,1.00,chr1,234555325,TARBP1,Body
cg25942133,-0.10,0.03533098705,0.78,1.00,chr15,90818149,,
cg23488060,0.19,0.03533173369,0.78,1.00,chr9,95544497,,
cg25593886,0.15,0.03533274087,0.78,1.00,chr6,156497593,,
cg02348597,-0.22,0.03533749045,0.78,1.00,chr11,128894104,ARHGAP32;ARHGAP32,TSS200;Body
cg26104572,0.24,0.03533883706,0.78,1.00,chr6,74233279,,
cg02499576,0.14,0.03534026968,0.78,1.00,chr20,44601037,ZNF335,TSS1500
cg16327489,0.36,0.0353404007,0.78,1.00,chr2,73425337,,
cg25441287,0.15,0.03534189566,0.78,1.00,chr11,124952773,SLC37A2;SLC37A2,Body;Body
cg19075823,-0.14,0.03534386115,0.78,1.00,chr19,14138818,RLN3,TSS200
cg14990842,-0.14,0.0353440789,0.78,1.00,chr12,94203740,CRADD,Body
cg15594750,0.15,0.0353440891,0.78,1.00,chr14,90085710,FOXN3,TSS1500
cg22098076,-0.22,0.03534681992,0.78,1.00,chr4,83906009,LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body;Body
cg14346895,-0.21,0.03534869977,0.78,1.00,chr9,37576819,FBXO10,TSS1500
cg17701834,-0.15,0.03535126991,0.78,1.00,chr13,100384120,CLYBL;CLYBL,Body;Body
cg15892658,0.35,0.03535308625,0.78,1.00,chr11,33757569,CD59;CD59;CD59;CD59,5'UTR;5'UTR;5'UTR;5'UTR
cg15753835,0.20,0.03535331865,0.78,1.00,chr20,6096778,FERMT1,Body
cg05066503,-0.13,0.03535442509,0.78,1.00,chr6,169978311,WDR27,Body
cg02920129,0.48,0.03535607996,0.78,1.00,chr3,21792195,ZNF385D,Body
cg22655038,0.19,0.03535613136,0.78,1.00,chr22,31477112,SMTN;SMTN;SMTN,TSS200;TSS200;TSS200
cg17297421,-0.12,0.03535623083,0.78,1.00,chr6,142453604,,
cg23717290,0.65,0.03535626268,0.78,1.00,chr10,115613989,NHLRC2;DCLRE1A,TSS1500;TSS200
cg17265115,0.20,0.03535646977,0.78,1.00,chr4,734692,PCGF3,Body
cg04175895,0.11,0.03535672142,0.78,1.00,chr11,64851783,CDCA5;ZFPL1;ZFPL1,TSS200;5'UTR;1stExon
cg17459204,0.24,0.03535706508,0.78,1.00,chr8,68864523,PREX2;PREX2,TSS200;TSS200
cg24130365,0.18,0.03535816882,0.78,1.00,chr16,81222820,PKD1L2;PKD1L2;PKD1L2,Body;Body;Body
cg05622307,0.23,0.03535856148,0.78,1.00,chr10,102490373,,
cg04490282,-0.23,0.03536104557,0.78,1.00,chr20,35233036,C20orf24;C20orf24;C20orf24;C20orf24;TGIF2-C20orf24,TSS1500;TSS1500;TSS1500;TSS1500;Body
cg18560540,0.24,0.03536282463,0.78,1.00,chr12,22934313,,
cg17139689,-0.13,0.03536290625,0.78,1.00,chr11,59342902,OSBP,3'UTR
cg21099479,0.17,0.03536382706,0.78,1.00,chr17,16923757,,
cg16412555,-0.15,0.03536416852,0.78,1.00,chr10,44432979,,
cg22654722,-0.12,0.03536487879,0.78,1.00,chr13,95095937,DCT;DCT,Body;Body
cg06654127,-0.21,0.03536498648,0.78,1.00,chr6,41395230,,
cg05227556,0.20,0.03536503019,0.78,1.00,chr6,32037290,TNXB,Body
cg09940915,0.19,0.03536576956,0.78,1.00,chr1,22925447,EPHA8,Body
cg14937513,-0.14,0.03536703832,0.78,1.00,chr22,45095347,PRR5;PRR5;PRR5;PRR5;PRR5,5'UTR;5'UTR;5'UTR;5'UTR;Body
cg00543390,0.26,0.03536710201,0.78,1.00,chr22,39940963,,
cg23806064,-0.26,0.03536780366,0.78,1.00,chr4,48317940,,
cg05548469,0.16,0.035367973,0.78,1.00,chr4,122853464,TRPC3;TRPC3,1stExon;Body
cg09715101,-0.15,0.03536803805,0.78,1.00,chr10,127209570,,
cg00676294,0.19,0.03537185653,0.78,1.00,chr8,69173390,,
cg05715123,-0.11,0.03537189215,0.78,1.00,chr7,76940422,PION,3'UTR
cg12701865,-0.24,0.03537311299,0.78,1.00,chr2,162108575,LOC101929512,Body
cg16444826,-0.15,0.03537367963,0.78,1.00,chr2,30441244,,
cg09961898,0.19,0.03537654597,0.78,1.00,chr8,17512629,MTUS1;MTUS1;MTUS1;MTUS1;MTUS1,Body;Body;Body;Body;Body
cg26006910,0.27,0.03537739673,0.78,1.00,chr4,187459449,MTNR1A,Body
cg17793781,-0.12,0.035379907,0.78,1.00,chr12,131111814,,
cg16924658,-0.12,0.03538153121,0.78,1.00,chr4,39290035,RFC1,3'UTR
cg04155632,0.12,0.03538171953,0.78,1.00,chr5,61708433,IPO11,TSS200
cg05066973,0.16,0.03538310523,0.78,1.00,chr16,89661800,CPNE7;CPNE7,Body;Body
cg26400956,-0.13,0.03538616465,0.78,1.00,chr3,27717145,,
cg05669210,0.12,0.03538660966,0.78,1.00,chr7,100450634,SLC12A9,5'UTR
cg14251734,0.22,0.03538691045,0.78,1.00,chr10,100407378,HPSE2;HPSE2;HPSE2;HPSE2,Body;Body;Body;Body
cg13808180,-0.12,0.03538879578,0.78,1.00,chr7,2239803,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body
cg18927740,0.44,0.03538886344,0.78,1.00,chr15,93591765,RGMA;RGMA;RGMA;RGMA;RGMA;RGMA,Body;Body;Body;Body;Body;Body
cg16518750,-0.17,0.03538941811,0.78,1.00,chr22,32334576,C22orf24;C22orf24;C22orf24;C22orf24,Body;5'UTR;TSS200;TSS200
cg15336585,0.25,0.0353934798,0.78,1.00,chr12,16034932,STRAP,TSS1500
cg07112867,0.20,0.03539367165,0.78,1.00,chr1,3315163,PRDM16;PRDM16,Body;Body
cg26109009,-0.40,0.03539398944,0.78,1.00,chr1,113258059,PPM1J,TSS200
cg04951739,0.21,0.03539774257,0.78,1.00,chr22,24093724,ZNF70,TSS1500
