"Excel Table 6: Differentially variable positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg27425263,-0.29,0.041,1.000,1.000,chr15,101792104,CHSY1;CHSY1,1stExon;5'UTR
cg07592358,-0.18,0.041,1.000,1.000,chr1,201856874,SHISA4;SHISA4,TSS1500;TSS1500
cg16057788,-0.11,0.041,1.000,1.000,chr1,44075267,PTPRF;PTPRF,Body;Body
cg19824079,0.13,0.041,1.000,1.000,chr10,69408567,CTNNA3;CTNNA3;CTNNA3;CTNNA3,ExonBnd;5'UTR;5'UTR;5'UTR
cg11350889,0.16,0.041,1.000,1.000,chr5,34656553,RAI14;RAI14;RAI14;RAI14;RAI14,5'UTR;5'UTR;1stExon;TSS200;1stExon
cg12284971,-0.36,0.041,1.000,1.000,chr2,233469404,EFHD1,TSS1500
cg19853902,-0.35,0.041,1.000,1.000,chr1,181042900,,
cg25605195,-0.19,0.041,1.000,1.000,chr14,80823032,DIO2-AS1,Body
cg09530790,-0.17,0.041,1.000,1.000,chr17,67322525,ABCA5,5'UTR
cg21351028,-0.17,0.041,1.000,1.000,chr10,100217115,HPSE2;HPSE2;HPSE2;HPSE2,3'UTR;3'UTR;3'UTR;3'UTR
cg22876210,-0.09,0.041,1.000,1.000,chr1,33768603,,
cg09064132,0.19,0.041,1.000,1.000,chr20,53003626,,
cg03718312,-0.22,0.041,1.000,1.000,chr19,2075568,MOBKL2A,Body
cg20618968,-0.09,0.041,1.000,1.000,chr17,78634535,RPTOR;RPTOR,Body;Body
cg14863632,-0.20,0.041,1.000,1.000,chr5,177757945,COL23A1,Body
cg05292534,0.08,0.041,1.000,1.000,chr1,52760967,ZFYVE9;ZFYVE9,Body;Body
cg25129837,0.18,0.041,1.000,1.000,chr11,66057277,YIF1A,TSS1500
cg22724153,-0.13,0.041,1.000,1.000,chr7,123565925,SPAM1;SPAM1,5'UTR;5'UTR
cg15340582,-0.10,0.041,1.000,1.000,chr5,139780509,ANKHD1;ANKHD1-EIF4EBP3;ANKHD1;ANKHD1,TSS1500;TSS1500;TSS1500;TSS1500
cg08695763,-0.14,0.041,1.000,1.000,chr15,93631911,RGMA;RGMA,Body;TSS200
cg14339789,-0.15,0.041,1.000,1.000,chr4,509533,PIGG;PIGG,Body;Body
cg07423540,-0.34,0.041,1.000,1.000,chr4,8442223,ACOX3;ACOX3,5'UTR;5'UTR
cg03765190,-0.14,0.041,1.000,1.000,chr12,78334147,NAV3;NAV3,Body;Body
cg00858415,0.17,0.041,1.000,1.000,chr2,232398531,,
cg15995216,-0.18,0.041,1.000,1.000,chr1,229644507,NUP133,TSS1500
cg09088093,-0.26,0.041,1.000,1.000,chr22,44194593,EFCAB6;EFCAB6,5'UTR;5'UTR
cg22875476,-0.09,0.041,1.000,1.000,chr2,69871424,AAK1,TSS1500
cg08666707,-0.12,0.041,1.000,1.000,chr6,41456441,,
cg03388172,-0.12,0.041,1.000,1.000,chr22,45664673,,
cg09232068,0.09,0.041,1.000,1.000,chr11,47664291,MTCH2,TSS200
cg27210852,-0.13,0.041,1.000,1.000,chr21,46685308,POFUT2;POFUT2;POFUT2,3'UTR;Body;3'UTR
cg25245692,-0.10,0.041,1.000,1.000,chr17,7222231,NEURL4;NEURL4,Body;Body
cg05339066,0.20,0.041,1.000,1.000,chr10,90343166,RNLS;RNLS,TSS200;TSS200
cg16825002,0.11,0.041,1.000,1.000,chr9,138140798,,
cg15455156,-0.12,0.041,1.000,1.000,chr12,12871826,CDKN1B,Body
cg06976202,0.09,0.041,1.000,1.000,chr22,50920021,ADM2;ADM2,5'UTR;1stExon
cg17139983,-0.12,0.041,1.000,1.000,chr19,58987604,ZNF446,TSS200
cg11471799,0.30,0.041,1.000,1.000,chr11,111807548,DIXDC1,TSS1500
cg00618865,-0.18,0.041,1.000,1.000,chr3,129324699,PLXND1,1stExon
cg12858890,-0.17,0.041,1.000,1.000,chr2,26717878,OTOF;OTOF,Body;Body
cg07189272,-0.24,0.041,1.000,1.000,chr10,132536138,,
cg21366457,0.14,0.041,1.000,1.000,chr6,117619665,ROS1,Body
cg02216247,0.10,0.041,1.000,1.000,chr20,61342017,NTSR1,Body
cg01259702,-0.14,0.041,1.000,1.000,chr19,662807,RNF126,Body
cg26917694,-0.25,0.041,1.000,1.000,chr1,221061058,,
cg10368073,-0.30,0.041,1.000,1.000,chr9,117689958,TNFSF8;TNFSF8,Body;Body
cg13062627,0.16,0.041,1.000,1.000,chr3,39208314,,
cg16014770,-0.29,0.041,1.000,1.000,chr12,31882421,AMN1;AMN1,TSS1500;TSS1500
cg11337945,0.47,0.041,1.000,1.000,chr5,2755158,C5orf38,3'UTR
cg02311396,0.08,0.041,1.000,1.000,chr3,31950060,OSBPL10;OSBPL10,Body;Body
cg25880154,-0.16,0.041,1.000,1.000,chr3,2345394,CNTN4;CNTN4,5'UTR;5'UTR
cg05176991,-0.18,0.041,1.000,1.000,chr18,24128116,KCTD1;KCTD1;KCTD1,5'UTR;5'UTR;1stExon
cg20980108,-0.22,0.041,1.000,1.000,chr6,80316821,,
cg16240137,-0.08,0.041,1.000,1.000,chr5,171615938,STK10,TSS1500
cg04677938,-0.17,0.041,1.000,1.000,chr1,26202270,,
cg07121547,0.14,0.041,1.000,1.000,chr4,156129169,NPY2R,TSS1500
cg03607579,-0.15,0.041,1.000,1.000,chr16,57700944,ADGRG3;ADGRG3,TSS1500;TSS1500
cg23910734,-0.06,0.041,1.000,1.000,chr18,51723277,MBD2,Body
cg02805690,-0.30,0.041,1.000,1.000,chr1,155895456,KIAA0907,Body
cg01921899,-0.13,0.041,1.000,1.000,chr4,76013110,,
cg13007967,-0.21,0.041,1.000,1.000,chr11,93834392,HEPHL1,Body
cg11351522,0.19,0.041,1.000,1.000,chr6,27791241,HIST1H4J,TSS1500
cg18902742,-0.22,0.041,1.000,1.000,chr3,62358610,FEZF2,5'UTR
cg03300340,-0.14,0.041,1.000,1.000,chr10,114709137,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg01716083,-0.10,0.041,1.000,1.000,chr6,30029143,NCRNA00171;ZNRD1;ZNRD1;ZNRD1;ZNRD1,TSS200;1stExon;1stExon;5'UTR;5'UTR
cg04525408,-0.13,0.041,1.000,1.000,chr17,74383274,SPHK1;SPHK1;SPHK1;SPHK1,Body;Body;Body;Body
cg08680146,0.21,0.041,1.000,1.000,chr11,45307938,SYT13,TSS200
cg19805005,-0.18,0.041,1.000,1.000,chr17,50234775,CA10;CA10;CA10,Body;Body;Body
cg12041459,-0.34,0.041,1.000,1.000,chr6,56878457,BEND6,Body
cg24267406,-0.10,0.041,1.000,1.000,chr5,150632532,GM2A;GM2A,TSS200;TSS200
cg27541515,-0.14,0.041,1.000,1.000,chr19,44808796,ZNF235,5'UTR
cg19950461,-0.08,0.041,1.000,1.000,chr5,138678409,PAIP2;PAIP2,5'UTR;5'UTR
cg03323770,-0.10,0.041,1.000,1.000,chr14,74960890,NPC2;ISCA2,TSS1500;Body
cg22082682,0.35,0.041,1.000,1.000,chr1,84767934,SAMD13;SAMD13;SAMD13,TSS1500;5'UTR;Body
cg16068923,-0.08,0.041,1.000,1.000,chr17,40896484,EZH1,5'UTR
cg17929590,0.12,0.041,1.000,1.000,chr1,248074944,,
cg05146536,-0.07,0.041,1.000,1.000,chr4,77140678,,
cg07692489,-0.30,0.041,1.000,1.000,chr16,8960972,CARHSP1;CARHSP1,5'UTR;5'UTR
cg19794058,0.24,0.041,1.000,1.000,chr6,37057766,,
cg12679725,0.08,0.041,1.000,1.000,chr22,42551834,,
cg21895593,-0.18,0.041,1.000,1.000,chr7,138917734,UBN2,Body
cg15508169,-0.10,0.041,1.000,1.000,chr7,157795668,PTPRN2;PTPRN2;PTPRN2;PTPRN2;PTPRN2,Body;Body;Body;Body;Body
cg27218536,-0.06,0.041,1.000,1.000,chr17,35969412,SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG;SYNRG,1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR;1stExon;1stExon;5'UTR
cg08541649,0.08,0.041,1.000,1.000,chr7,24826962,,
cg22229303,0.09,0.041,1.000,1.000,chr17,7604175,WRAP53;WRAP53;WRAP53;WRAP53,Body;Body;Body;Body
cg08286700,0.31,0.041,1.000,1.000,chr2,31178783,GALNT14;GALNT14;GALNT14;GALNT14;GALNT14;GALNT14;GALNT14;GALNT14,ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body
cg11108505,-0.14,0.041,1.000,1.000,chr13,29714576,MTUS2,Body
cg16717683,0.20,0.041,1.000,1.000,chr19,5757901,CATSPERD,Body
cg22600945,-0.08,0.041,1.000,1.000,chr13,27825611,RPL21;RPL21P28,TSS200;TSS200
cg15241520,-0.11,0.041,1.000,1.000,chr11,67276453,CDK2AP2,TSS1500
cg12870253,0.19,0.041,1.000,1.000,chr2,134272244,NCKAP5;NCKAP5,Body;Body
cg19378376,-0.10,0.041,1.000,1.000,chr12,122151003,TMEM120B,Body
cg13075049,-0.07,0.041,1.000,1.000,chr11,74851355,,
cg06861471,0.08,0.041,1.000,1.000,chr9,37336963,ZCCHC7;ZCCHC7;ZCCHC7;ZCCHC7;ZCCHC7,Body;Body;Body;Body;Body
cg07414097,-0.17,0.041,1.000,1.000,chr2,232646663,PDE6D,TSS1500
cg06664874,-0.13,0.041,1.000,1.000,chr5,179499304,RNF130,TSS200
cg22053320,0.16,0.041,1.000,1.000,chr9,136283306,REXO4;REXO4;REXO4;REXO4;REXO4;REXO4;ADAMTS13,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;Body
cg03401618,-0.11,0.041,1.000,1.000,chr2,25482370,DNMT3A;DNMT3A,Body;Body
cg01931958,-0.10,0.041,1.000,1.000,chr12,1099117,ERC1;ERC1;ERC1;ERC1;ERC1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg02114924,-0.09,0.041,1.000,1.000,chr4,134069304,PCDH10;PCDH10,TSS1500;TSS1500
cg23199203,0.41,0.041,1.000,1.000,chr22,50976939,,
cg19408118,-0.20,0.041,1.000,1.000,chr4,7071285,GRPEL1,TSS1500
cg01296889,0.24,0.041,1.000,1.000,chr3,54122032,,
cg06544369,-0.09,0.041,1.000,1.000,chr2,43823281,THADA;THADA,TSS200;TSS200
cg16320510,-0.10,0.041,1.000,1.000,chr1,168409351,,
cg16288567,-0.08,0.041,1.000,1.000,chr22,30798439,SEC14L2;SEC14L2;SEC14L2;SEC14L2,5'UTR;Body;Body;Body
cg07587114,-0.10,0.041,1.000,1.000,chr14,101251108,,
cg05371711,-0.08,0.041,1.000,1.000,chr2,241506007,,
cg02327464,-0.10,0.041,1.000,1.000,chr16,88871102,CDT1,Body
cg22884020,0.33,0.041,1.000,1.000,chr3,38081186,DLEC1;DLEC1,Body;Body
cg06266227,-0.43,0.041,1.000,1.000,chr13,113535686,ATP11A;ATP11A,3'UTR;Body
cg26315277,0.17,0.041,1.000,1.000,chr11,31839549,PAX6,TSS200
cg09988676,-0.20,0.041,1.000,1.000,chr2,233390969,CHRND,1stExon
cg02583334,-0.12,0.041,1.000,1.000,chr3,180397599,CCDC39,TSS1500
cg02067535,-0.19,0.041,1.000,1.000,chr3,196366191,LRRC33,TSS1500
cg22908156,-0.16,0.041,1.000,1.000,chr6,140982958,,
cg13567068,0.16,0.041,1.000,1.000,chr12,3090540,TEAD4;TEAD4;TEAD4,5'UTR;5'UTR;5'UTR
cg15802242,0.09,0.041,1.000,1.000,chr7,140010369,,
cg26811151,-0.10,0.041,1.000,1.000,chr12,32884356,DNM1L;DNM1L;DNM1L;DNM1L;DNM1L;DNM1L;DNM1L,Body;Body;Body;Body;Body;Body;Body
cg11794904,0.10,0.041,1.000,1.000,chr12,133777324,ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg12668472,0.23,0.041,1.000,1.000,chr17,63327954,,
cg24006352,-0.11,0.041,1.000,1.000,chr1,112530294,KCND3;KCND3,5'UTR;5'UTR
cg13498348,0.08,0.041,1.000,1.000,chr4,41612132,LIMCH1;LIMCH1;LIMCH1;LIMCH1;LIMCH1,Body;Body;Body;Body;Body
cg00477109,-0.16,0.041,1.000,1.000,chr10,105478352,SH3PXD2A,Body
cg04119843,-0.22,0.041,1.000,1.000,chr1,1284268,DVL1,Body
cg22038059,0.23,0.041,1.000,1.000,chr19,18699342,C19orf60;C19orf60,TSS200;TSS200
cg00048458,-0.20,0.041,1.000,1.000,chr19,39034307,RYR1;RYR1;RYR1;RYR1,ExonBnd;ExonBnd;Body;Body
cg10677909,-0.23,0.041,1.000,1.000,chr11,33890601,LMO2;LMO2;LMO2,Body;Body;Body
cg10320446,-0.14,0.041,1.000,1.000,chr7,135661842,MTPN;LUZP6;LUZP6,1stExon;5'UTR;1stExon
cg18202623,0.09,0.041,1.000,1.000,chr4,126236316,FAT4,TSS1500
cg00538599,-0.18,0.041,1.000,1.000,chr10,50957749,OGDHL;OGDHL;OGDHL,Body;Body;Body
cg00759301,-0.39,0.041,1.000,1.000,chr1,82165110,,
cg11975445,-0.15,0.041,1.000,1.000,chr3,50604909,C3orf18;C3orf18,1stExon;5'UTR
cg06559306,0.33,0.041,1.000,1.000,chr15,42392750,,
cg01698108,-0.05,0.041,1.000,1.000,chr3,182880470,LAMP3;LAMP3,5'UTR;1stExon
cg22610620,0.15,0.041,1.000,1.000,chr10,77524487,,
cg08224932,-0.25,0.041,1.000,1.000,chr3,25141363,,
cg11677822,-0.12,0.041,1.000,1.000,chr18,76694174,,
cg15263946,-0.14,0.041,1.000,1.000,chr7,25991107,,
cg24723637,-0.35,0.041,1.000,1.000,chr6,48714968,,
cg24536568,-0.49,0.041,1.000,1.000,chr10,134746366,CFAP46,Body
cg22628608,-0.11,0.041,1.000,1.000,chr8,67352379,ADHFE1,Body
cg20944157,0.49,0.041,1.000,1.000,chr2,10567750,,
cg13392078,0.44,0.041,1.000,1.000,chr9,36036514,RECK,TSS1500
cg02344001,0.21,0.041,1.000,1.000,chr7,17831714,SNX13,3'UTR
cg04487654,-0.23,0.041,1.000,1.000,chr9,88353585,AGTPBP1;AGTPBP1;AGTPBP1,Body;Body;5'UTR
cg09188151,0.12,0.041,1.000,1.000,chr1,52522535,BTF3L4;BTF3L4;TXNDC12;TXNDC12;TXNDC12;BTF3L4,5'UTR;5'UTR;TSS1500;TSS1500;TSS1500;5'UTR
cg10166888,-0.13,0.041,1.000,1.000,chr11,111741914,ALG9;ALG9;ALG9;ALG9;ALG9;ALG9,Body;1stExon;5'UTR;Body;1stExon;5'UTR
cg17646874,-0.20,0.041,1.000,1.000,chr9,94711199,ROR2,Body
cg14458619,0.36,0.041,1.000,1.000,chr9,8858644,PTPRD;PTPRD,5'UTR;5'UTR
cg08209370,-0.24,0.041,1.000,1.000,chr12,121949748,KDM2B;KDM2B,Body;Body
cg17764313,0.53,0.041,1.000,1.000,chr3,127335263,MCM2;MCM2,Body;Body
cg27474534,-0.15,0.041,1.000,1.000,chr11,60543615,MS4A15;MS4A15,3'UTR;3'UTR
cg13321164,-0.19,0.041,1.000,1.000,chr10,48416781,GDF2;GDF2,5'UTR;1stExon
cg09655134,-0.24,0.041,1.000,1.000,chr5,55560175,,
cg26689886,0.09,0.041,1.000,1.000,chr5,36606273,SLC1A3;SLC1A3;SLC1A3;SLC1A3;SLC1A3,TSS200;TSS200;TSS200;TSS200;TSS200
cg11230298,0.22,0.041,1.000,1.000,chr15,45422066,DUOX1;DUOX1;DUOXA1;DUOXA1;DUOXA1;DUOXA1;DUOXA1;DUOXA1,TSS200;TSS200;1stExon;1stExon;TSS200;TSS200;5'UTR;5'UTR
cg12382480,0.08,0.041,1.000,1.000,chr13,99960685,GPR183;UBAC2;UBAC2;UBAC2;MIR548AN,TSS1500;Body;Body;Body;Body
cg23888304,0.17,0.041,1.000,1.000,chr17,1554059,PRPF8;RILP,3'UTR;TSS1500
cg20751313,0.16,0.041,1.000,1.000,chr19,37903683,ZNF569,Body
cg23896668,-0.13,0.041,1.000,1.000,chr8,37665864,ADGRA2,Body
cg07969121,-0.12,0.041,1.000,1.000,chr2,199087,,
cg06362052,0.15,0.041,1.000,1.000,chr12,37940985,,
cg23391367,0.05,0.041,1.000,1.000,chr2,244124,SH3YL1;SH3YL1;SH3YL1;SH3YL1;SH3YL1;SH3YL1;SH3YL1;SH3YL1;SH3YL1,Body;5'UTR;Body;Body;Body;Body;Body;Body;5'UTR
cg20072442,-0.32,0.041,1.000,1.000,chr2,80530255,CTNNA2;LRRTM1;CTNNA2,Body;Body;Body
cg17468541,-0.14,0.041,1.000,1.000,chr16,51795233,LINC01571,TSS1500
cg17829984,-0.10,0.041,1.000,1.000,chr17,62501480,DDX5,Body
cg03998173,-0.15,0.041,1.000,1.000,chr7,151217580,RHEB,TSS1500
cg10431658,0.14,0.041,1.000,1.000,chr19,36164390,UPK1A-AS1;UPK1A;UPK1A,TSS200;Body;Body
cg24952358,-0.30,0.041,1.000,1.000,chr7,156561790,LMBR1,Body
cg06834005,-0.24,0.041,1.000,1.000,chr10,22499738,,
cg14839837,-0.15,0.041,1.000,1.000,chr8,1834174,ARHGEF10,Body
cg21947645,-0.16,0.041,1.000,1.000,chr12,115420745,,
cg09288148,-0.31,0.041,1.000,1.000,chr3,77875149,,
cg24108040,0.17,0.041,1.000,1.000,chr12,63700576,,
cg17466044,0.12,0.041,1.000,1.000,chr15,100666162,ADAMTS17,Body
cg16552406,0.10,0.041,1.000,1.000,chr8,126912035,,
cg03284670,-0.15,0.041,1.000,1.000,chr16,55909732,CES7;CES7,TSS1500;TSS1500
cg05740879,-0.50,0.041,1.000,1.000,chr11,2721866,KCNQ1OT1;KCNQ1;KCNQ1,TSS1500;Body;Body
cg16929570,0.17,0.041,1.000,1.000,chr5,115873110,SEMA6A;SEMA6A,5'UTR;5'UTR
cg24065395,-0.13,0.041,1.000,1.000,chr1,207494728,CD55;CD55;CD55;CD55;CD55;CD55,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg09911238,0.10,0.041,1.000,1.000,chr10,134313225,,
cg15377044,0.14,0.041,1.000,1.000,chr10,47688638,ANTXRL,Body
cg11060194,-0.24,0.041,1.000,1.000,chr2,97526918,SEMA4C,Body
cg18727501,-0.07,0.041,1.000,1.000,chr4,89513542,HERC3,TSS200
cg02349264,-0.32,0.041,1.000,1.000,chr16,8960833,CARHSP1;CARHSP1,5'UTR;5'UTR
cg19768599,-0.24,0.041,1.000,1.000,chr3,124931727,SLC12A8,TSS200
cg20233582,-0.11,0.041,1.000,1.000,chr4,165899396,TRIM61,TSS1500
cg25403721,-0.38,0.041,1.000,1.000,chr12,114885372,,
cg09593291,0.12,0.041,1.000,1.000,chr4,179734220,,
cg09852798,0.12,0.041,1.000,1.000,chr10,135333425,,
cg18380403,0.19,0.041,1.000,1.000,chr1,52044354,,
cg10219783,-0.13,0.041,1.000,1.000,chr16,75302381,BCAR1,TSS1500
cg20545976,-0.12,0.041,1.000,1.000,chr2,152118471,RBM43,TSS200
cg16717398,0.07,0.041,1.000,1.000,chr6,35464939,TEAD3,TSS200
cg02830643,-0.12,0.041,1.000,1.000,chr7,73187385,,
cg24547253,-0.15,0.041,1.000,1.000,chr1,1962082,GABRD,3'UTR
cg12070746,-0.08,0.041,1.000,1.000,chr1,68516080,DIRAS3,5'UTR
cg18783395,-0.15,0.041,1.000,1.000,chr11,72504909,STARD10,TSS200
cg01982170,0.14,0.041,1.000,1.000,chr3,40301346,MYRIP,3'UTR
cg21432763,-0.12,0.041,1.000,1.000,chr22,49487534,,
cg10617903,-0.10,0.041,1.000,1.000,chr11,30345045,ARL14EP,5'UTR
cg00745725,-0.17,0.041,1.000,1.000,chr15,27216288,GABRG3,TSS200
cg04361710,-0.32,0.041,1.000,1.000,chr1,78548259,GIPC2;GIPC2,Body;Body
cg00308659,-0.06,0.041,1.000,1.000,chr16,84871952,CRISPLD2,5'UTR
cg26048182,0.14,0.041,1.000,1.000,chr2,228679438,CCL20;CCL20,Body;Body
cg02889679,-0.14,0.041,1.000,1.000,chr17,38759637,,
cg18932016,0.14,0.041,1.000,1.000,chr16,57728758,DRC7;DRC7;DRC7;DRC7;DRC7;DRC7,1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR
cg22407536,-0.13,0.041,1.000,1.000,chr12,96768762,CDK17;CDK17,5'UTR;5'UTR
cg16306515,-0.07,0.041,1.000,1.000,chr12,57881885,MARS,1stExon
cg26543353,0.28,0.041,1.000,1.000,chr2,8742896,,
cg21769137,-0.21,0.041,1.000,1.000,chr5,168604332,SLIT3;SLIT3,Body;Body
cg25227770,0.19,0.041,1.000,1.000,chr6,17413647,CAP2,5'UTR
cg25227335,-0.18,0.041,1.000,1.000,chr11,27528703,LIN7C;BDNFOS,TSS1500;Body
cg05813995,-0.15,0.041,1.000,1.000,chr1,227975007,,
cg01398017,0.09,0.041,1.000,1.000,chr15,74036483,C15orf59;C15orf59,Body;Body
cg08026416,-0.12,0.041,1.000,1.000,chr1,249132330,ZNF672,TSS200
cg02975993,-0.13,0.041,1.000,1.000,chr2,45371004,,
cg13265437,-0.19,0.041,1.000,1.000,chr11,32851260,PRRG4,TSS1500
cg27009374,0.37,0.041,1.000,1.000,chr10,47655296,,
cg21252728,-0.17,0.041,1.000,1.000,chr14,37277147,SLC25A21;SLC25A21,Body;Body
cg01296360,-0.13,0.041,1.000,1.000,chr8,145925767,,
cg12292584,-0.12,0.041,1.000,1.000,chr3,12949457,IQSEC1;IQSEC1,Body;Body
cg09290169,0.08,0.041,1.000,1.000,chr2,61293302,KIAA1841;KIAA1841,5'UTR;TSS200
cg18191418,-0.07,0.041,1.000,1.000,chr3,128336579,,
cg21572731,-0.19,0.041,1.000,1.000,chr3,111804981,C3orf52,TSS200
cg19507093,0.24,0.041,1.000,1.000,chr1,20878811,FAM43B,TSS200
cg04854794,-0.07,0.041,1.000,1.000,chr4,164415804,C4orf43;C4orf43,1stExon;5'UTR
cg15582192,-0.13,0.041,1.000,1.000,chr10,95431937,FRA10AC1,Body
cg23033691,-0.14,0.041,1.000,1.000,chr11,66185611,,
cg25487903,-0.24,0.041,1.000,1.000,chr19,10828950,DNM2;DNM2;DNM2;MIR638;DNM2,1stExon;1stExon;1stExon;TSS200;1stExon
cg08124461,-0.32,0.041,1.000,1.000,chr15,57818971,CGNL1,Body
cg05441628,0.14,0.041,1.000,1.000,chr18,271673,,
cg04963480,-0.19,0.041,1.000,1.000,chr15,71408776,CT62,TSS1500
cg06102266,-0.20,0.041,1.000,1.000,chr11,8042134,,
cg09143964,-0.19,0.041,1.000,1.000,chr5,169333109,FAM196B;DOCK2,5'UTR;Body
cg00131372,0.07,0.041,1.000,1.000,chr5,148651363,AFAP1L1;AFAP1L1,TSS200;TSS200
cg17215934,0.08,0.041,1.000,1.000,chr14,72570479,RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6,5'UTR;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg19945937,-0.16,0.041,1.000,1.000,chr14,101341438,MIR665,Body
cg03438742,-0.16,0.041,1.000,1.000,chr6,46620708,SLC25A27;CYP39A1;SLC25A27,5'UTR;TSS200;1stExon
cg18101118,0.17,0.041,1.000,1.000,chr3,45017337,EXOSC7;ZDHHC3;ZDHHC3;EXOSC7;ZDHHC3,TSS1500;5'UTR;5'UTR;TSS1500;5'UTR
cg11950212,0.28,0.041,1.000,1.000,chr5,74898133,,
cg13774095,-0.20,0.041,1.000,1.000,chr9,103189168,C9orf30,TSS1500
cg16415825,0.20,0.041,1.000,1.000,chr10,133872532,,
cg22416702,0.12,0.041,1.000,1.000,chr6,7302610,SSR1;SSR1;SSR1,Body;Body;Body
cg14270581,-0.11,0.041,1.000,1.000,chr14,103394548,AMN,Body
cg21958251,0.33,0.041,1.000,1.000,chr15,89346948,ACAN;ACAN;ACAN;ACAN,1stExon;1stExon;5'UTR;5'UTR
cg26890094,-0.21,0.041,1.000,1.000,chr17,48464305,LRRC59,Body
cg18605989,-0.15,0.041,1.000,1.000,chr17,17421596,PEMT;PEMT;PEMT;PEMT;PEMT,Body;Body;Body;Body;Body
cg07617636,-0.12,0.041,1.000,1.000,chr7,151519325,PRKAG2,Body
cg25198111,-0.12,0.041,1.000,1.000,chr2,26934498,KCNK3,Body
cg02757236,0.10,0.041,1.000,1.000,chr2,158182140,ERMN;ERMN,1stExon;Body
cg16001202,-0.16,0.041,1.000,1.000,chr6,168816771,,
cg10381121,-0.07,0.041,1.000,1.000,chr14,100396555,EML1;EML1,Body;Body
cg01475008,-0.18,0.041,1.000,1.000,chr11,68192612,LRP5,Body
cg14855863,-0.32,0.041,1.000,1.000,chr21,40717591,HMGN1,Body
cg04786531,-0.17,0.041,1.000,1.000,chr22,46644299,CDPF1,5'UTR
cg07980557,-0.17,0.041,1.000,1.000,chr19,7697848,PCP2;PCP2;PCP2,Body;1stExon;5'UTR
cg01428095,0.13,0.041,1.000,1.000,chr1,228134229,WNT9A,Body
cg21917552,0.11,0.041,1.000,1.000,chr5,78467645,,
cg10196163,-0.19,0.041,1.000,1.000,chr14,105560628,,
cg13119884,-0.21,0.041,1.000,1.000,chr14,103988776,CKB,Body
cg14987787,0.40,0.041,1.000,1.000,chr12,115105220,,
cg13271228,-0.13,0.041,1.000,1.000,chr20,33412355,NCOA6,5'UTR
cg05266781,-0.22,0.041,1.000,1.000,chr16,54965492,IRX5,Body
cg09865676,0.07,0.041,1.000,1.000,chr1,43389888,,
cg18107960,-0.41,0.041,1.000,1.000,chr5,76787392,WDR41,Body
cg09726625,0.11,0.041,1.000,1.000,chr6,121755889,GJA1,TSS1500
cg22699202,-0.08,0.041,1.000,1.000,chr3,185300461,,
cg07311419,-0.14,0.041,1.000,1.000,chr11,79197548,,
cg07632391,-0.27,0.041,1.000,1.000,chr1,18809604,KLHDC7A,1stExon
cg11758669,0.27,0.041,1.000,1.000,chr4,169775233,PALLD;PALLD;PALLD;PALLD,5'UTR;Body;Body;Body
cg03639240,0.16,0.041,1.000,1.000,chr11,65855285,PACS1,Body
cg23150616,0.09,0.041,1.000,1.000,chr18,71886371,,
cg18953887,-0.16,0.041,1.000,1.000,chr22,47606810,,
cg24982697,0.24,0.041,1.000,1.000,chr13,113521532,ATP11A;ATP11A,Body;Body
cg03991369,0.07,0.041,1.000,1.000,chr10,101181677,GOT1,Body
cg15326196,0.08,0.041,1.000,1.000,chr17,4197437,UBE2G1,Body
cg11927881,0.30,0.041,1.000,1.000,chr11,107460942,ELMOD1;ELMOD1,TSS1500;TSS1500
cg07410571,-0.07,0.041,1.000,1.000,chr20,3185369,DDRGK1,TSS200
cg01958230,-0.07,0.041,1.000,1.000,chr17,40428024,STAT5B,5'UTR
cg12015761,0.11,0.041,1.000,1.000,chr22,31607650,LIMK2,TSS1500
cg04828458,-0.20,0.041,1.000,1.000,chr15,79383841,RASGRF1;RASGRF1,TSS1500;TSS1500
cg02015633,0.19,0.041,1.000,1.000,chr3,133926479,RYK;RYK,Body;Body
