"Excel Table 4: Differentially methylatied positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg06458707,-0.25,0.046,1.00,1.00,chr7,1083209,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg25100871,-0.16,0.046,1.00,1.00,chr3,52039819,,
cg00168783,-0.19,0.046,1.00,1.00,chr17,4962854,,
cg13519197,-0.19,0.046,1.00,1.00,chr10,99166091,,
cg08498208,-0.16,0.046,1.00,1.00,chr6,108445534,,
cg03795507,0.29,0.046,1.00,1.00,chr5,133340866,VDAC1;VDAC1;VDAC1,TSS200;TSS1500;TSS1500
cg04355435,-0.24,0.046,1.00,1.00,chr1,43736290,TMEM125,5'UTR
cg03951877,-0.20,0.046,1.00,1.00,chr6,13120250,PHACTR1,Body
cg26499796,-0.20,0.046,1.00,1.00,chr14,104263779,PPP1R13B,Body
cg11730930,-0.26,0.046,1.00,1.00,chr14,75770279,,
cg04058122,-0.22,0.046,1.00,1.00,chr1,12039793,MFN2;MFN2,TSS1500;TSS1500
cg10253022,0.34,0.046,1.00,1.00,chr22,19929467,TXNRD2;COMT,TSS200;5'UTR
cg26993105,-0.24,0.046,1.00,1.00,chr7,152457606,ACTR3B;ACTR3B,Body;Body
cg23618822,-0.23,0.046,1.00,1.00,chr16,72505418,LINC01572,Body
cg10836986,0.30,0.046,1.00,1.00,chr14,75470024,EIF2B2,Body
cg02011576,-0.25,0.046,1.00,1.00,chr3,38060265,PLCD1;PLCD1;PLCD1,Body;Body;Body
cg11076970,-0.27,0.046,1.00,1.00,chr6,32978196,HLA-DOA,TSS1500
cg00555538,0.34,0.046,1.00,1.00,chr17,28088069,SSH2,Body
cg19176363,0.23,0.046,1.00,1.00,chr15,75182351,MPI,TSS200
cg02735861,-0.25,0.046,1.00,1.00,chr3,42226416,TRAK1;TRAK1;TRAK1;TRAK1;TRAK1,Body;Body;Body;Body;Body
cg14949813,-0.19,0.046,1.00,1.00,chr17,46115545,MIR152;COPZ2,TSS1500;TSS1500
cg25130567,0.22,0.046,1.00,1.00,chr3,149435002,,
cg05360138,-0.24,0.046,1.00,1.00,chr12,110035743,,
cg24652271,0.24,0.046,1.00,1.00,chr20,10654705,JAG1,TSS200
cg26216618,0.22,0.046,1.00,1.00,chr22,23480087,RTDR1,Body
cg13845982,0.50,0.046,1.00,1.00,chr20,61051029,GATA5,TSS200
cg25672142,0.35,0.046,1.00,1.00,chr3,100211485,TMEM45A;TMEM45A,5'UTR;1stExon
cg14047548,-0.16,0.046,1.00,1.00,chr9,136199066,SURF6,Body
cg16201210,0.21,0.046,1.00,1.00,chr20,30607220,C20orf160,Body
cg19688887,0.29,0.046,1.00,1.00,chr19,20150441,ZNF682;ZNF682,TSS1500;TSS200
cg27448447,-0.24,0.046,1.00,1.00,chr15,72093348,,
cg00067018,-0.22,0.046,1.00,1.00,chr12,45445370,DBX2,TSS1500
cg14715383,-0.23,0.046,1.00,1.00,chr18,77240589,NFATC1;NFATC1;NFATC1;NFATC1,Body;Body;Body;Body
cg22722933,-0.32,0.046,1.00,1.00,chr12,53473604,SPRYD3,TSS1500
cg08508775,-0.24,0.046,1.00,1.00,chr2,217990268,,
cg01885640,-0.22,0.046,1.00,1.00,chr9,134107916,NUP214,Body
cg02387583,-0.25,0.046,1.00,1.00,chr6,32937621,BRD2;BRD2,TSS1500;5'UTR
cg00996758,-0.22,0.046,1.00,1.00,chr3,137486536,,
cg08437743,-0.27,0.046,1.00,1.00,chr10,101614512,,
cg13390503,-0.22,0.046,1.00,1.00,chr6,43702704,,
cg09138965,-0.22,0.046,1.00,1.00,chr1,111822347,LOC149620,TSS1500
cg22481405,-0.15,0.046,1.00,1.00,chr8,143551331,BAI1,Body
cg05230389,-0.23,0.046,1.00,1.00,chr1,220132091,,
cg11642283,-0.19,0.046,1.00,1.00,chr11,116929864,SIK3;SIK3;SIK3,Body;Body;5'UTR
cg22816091,-0.69,0.046,1.00,1.00,chr1,42611670,,
cg14080371,-0.24,0.046,1.00,1.00,chr3,62861020,CADPS;CADPS;CADPS;CADPS;CADPS;CADPS,1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR
cg01104883,-0.25,0.046,1.00,1.00,chr8,27323666,CHRNA2;CHRNA2,Body;Body
cg01674777,-0.25,0.046,1.00,1.00,chr8,1861037,ARHGEF10,Body
cg03612350,-0.29,0.046,1.00,1.00,chr16,2500696,CCNF,Body
cg03289374,-0.21,0.046,1.00,1.00,chr2,102001555,CREG2,Body
cg15189015,-0.40,0.046,1.00,1.00,chr17,72707255,RAB37;CD300LF,Body;Body
cg03206681,-0.24,0.046,1.00,1.00,chr3,193512175,,
cg16913789,-0.44,0.046,1.00,1.00,chr7,27204005,HOXA9,Body
cg10454881,-0.26,0.046,1.00,1.00,chr10,11140954,CELF2;CELF2;CELF2-AS2,Body;Body;Body
cg18615103,0.58,0.046,1.00,1.00,chr21,47273840,PCBP3;PCBP3,Body;Body
cg03813213,-0.28,0.046,1.00,1.00,chr17,73452502,KIAA0195,TSS200
cg09395605,0.21,0.046,1.00,1.00,chr8,96145768,PLEKHF2,TSS200
cg04940991,-0.22,0.046,1.00,1.00,chr14,81851393,STON2;STON2,Body;Body
cg21709803,-0.21,0.046,1.00,1.00,chr11,61594965,FADS2,TSS1500
cg25345906,-0.19,0.046,1.00,1.00,chr11,118272269,ATP5L;ATP5L;LOC100131626;LOC100131626;ATP5L,5'UTR;1stExon;Body;Body;Body
cg06290476,-0.56,0.046,1.00,1.00,chr15,28422143,HERC2,Body
cg15127705,-0.23,0.046,1.00,1.00,chr10,31006017,,
cg16289929,-0.22,0.046,1.00,1.00,chr5,145720805,,
cg05640189,-0.26,0.046,1.00,1.00,chr7,143582650,TCAF1;TCAF1;TCAF1,TSS200;5'UTR;5'UTR
cg19836895,-0.22,0.046,1.00,1.00,chr1,161146013,B4GALT3;B4GALT3;B4GALT3,5'UTR;5'UTR;5'UTR
cg03637703,-0.23,0.046,1.00,1.00,chr17,78617738,RPTOR;RPTOR,Body;Body
cg13094926,-0.25,0.046,1.00,1.00,chr1,53704978,MAGOH,TSS1500
cg18925412,-0.22,0.046,1.00,1.00,chr2,197615949,,
cg05424755,-0.31,0.046,1.00,1.00,chr5,138239092,CTNNA1;CTNNA1;CTNNA1;CTNNA1;CTNNA1,Body;Body;Body;Body;Body
cg10034642,-0.24,0.046,1.00,1.00,chr16,791241,NARFL,TSS1500
cg09744966,-0.20,0.046,1.00,1.00,chr15,31668476,KLF13,3'UTR
cg06121790,-0.19,0.046,1.00,1.00,chr11,126333139,KIRREL3;KIRREL3;KIRREL3,Body;Body;Body
cg02151604,-0.31,0.046,1.00,1.00,chr5,140705909,,
cg07754492,-0.37,0.046,1.00,1.00,chr2,202047754,CASP10;CASP10;CASP10;CASP10;CASP10;CASP10,5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR
cg24695842,-0.30,0.046,1.00,1.00,chr16,18861716,SMG1,Body
cg24437221,-0.26,0.046,1.00,1.00,chr7,88299587,,
cg14335105,-0.27,0.046,1.00,1.00,chr14,103627555,,
cg01154911,-0.25,0.046,1.00,1.00,chr20,35435852,SOGA1;SOGA1,Body;Body
cg22206076,-0.25,0.046,1.00,1.00,chr12,5332230,,
cg14824961,-0.29,0.046,1.00,1.00,chr18,24097099,KCTD1;KCTD1;KCTD1;KCTD1;KCTD1,Body;Body;5'UTR;5'UTR;5'UTR
cg14182621,-0.20,0.046,1.00,1.00,chr19,38924116,RYR1;RYR1,TSS1500;TSS1500
cg12873612,-0.27,0.046,1.00,1.00,chr10,71607076,COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg00910168,-0.21,0.046,1.00,1.00,chr12,125474021,DHX37,TSS1500
cg11213892,-0.18,0.046,1.00,1.00,chr17,6756855,ALOX12P2,TSS200
cg20818795,-0.23,0.046,1.00,1.00,chr14,20906149,,
cg22616007,-0.26,0.046,1.00,1.00,chr16,4382027,GLIS2,TSS200
cg08771569,-0.19,0.046,1.00,1.00,chr2,214090794,,
cg22169777,-0.23,0.046,1.00,1.00,chr21,37560793,DOPEY2,Body
cg23459997,0.89,0.046,1.00,1.00,chr3,9932426,JAGN1,1stExon
cg12397572,-0.21,0.046,1.00,1.00,chr15,88828108,,
cg05989533,0.42,0.046,1.00,1.00,chr6,28710579,,
cg00498816,-0.32,0.046,1.00,1.00,chr3,13665022,FBLN2;FBLN2;FBLN2,Body;Body;Body
cg19726666,-0.22,0.046,1.00,1.00,chr1,18391290,LOC101927876,TSS1500
cg02244175,-0.21,0.046,1.00,1.00,chr5,95178740,,
cg04913057,0.46,0.046,1.00,1.00,chr1,204120825,ETNK2,1stExon
cg10968944,-0.26,0.046,1.00,1.00,chr6,25056629,,
cg14021764,-0.26,0.046,1.00,1.00,chr16,30531032,ITGAL;ITGAL,Body;Body
cg21121708,-0.25,0.046,1.00,1.00,chr22,43832328,MPPED1,Body
cg02408794,-0.24,0.046,1.00,1.00,chr7,144098652,NOBOX,Body
cg05325892,-0.23,0.046,1.00,1.00,chr8,11277354,FAM167A-AS1,Body
cg16429234,-0.30,0.046,1.00,1.00,chr18,5232062,,
cg24324985,-0.31,0.046,1.00,1.00,chr20,22566884,FOXA2,TSS1500
cg03577632,-0.53,0.046,1.00,1.00,chr16,85216169,,
cg27196911,-0.25,0.046,1.00,1.00,chr20,44012236,SYS1-DBNDD2,Body
cg10308578,0.21,0.046,1.00,1.00,chr11,8053246,,
cg03692305,-0.29,0.046,1.00,1.00,chr3,114865036,ZBTB20,5'UTR
cg00293190,-0.24,0.046,1.00,1.00,chr7,16813997,TSPAN13,Body
cg08414690,0.28,0.046,1.00,1.00,chr11,70244070,CTTN;CTTN;CTTN,TSS1500;TSS1500;TSS1500
cg16042668,-0.16,0.046,1.00,1.00,chr3,46037592,FYCO1,TSS1500
cg15601228,0.24,0.046,1.00,1.00,chr1,21996376,RAP1GAP;RAP1GAP,TSS1500;TSS1500
cg11361926,0.23,0.046,1.00,1.00,chr4,132269562,,
cg22854223,-0.16,0.046,1.00,1.00,chr11,44586505,CD82;CD82,TSS1500;TSS1500
cg26593262,-0.25,0.046,1.00,1.00,chr7,6573259,GRID2IP,Body
cg18420790,-0.79,0.046,1.00,1.00,chr5,111093913,C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13,TSS1500;TSS200;Body;TSS1500;TSS1500;Body;1stExon;5'UTR;TSS1500;TSS1500;TSS1500
cg07324822,-0.16,0.046,1.00,1.00,chr3,71538825,FOXP1;FOXP1;FOXP1;FOXP1;FOXP1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg17928920,-0.32,0.046,1.00,1.00,chr1,968558,AGRN,Body
cg03700356,-0.23,0.046,1.00,1.00,chr3,47830766,,
cg00601810,-0.34,0.047,1.00,1.00,chr2,189360904,GULP1;GULP1;GULP1;GULP1;GULP1,Body;Body;Body;Body;Body
cg24015594,-0.26,0.047,1.00,1.00,chr6,33539338,,
cg11674096,-0.33,0.047,1.00,1.00,chr15,78045461,LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg15723937,-0.17,0.047,1.00,1.00,chr18,53178223,TCF4;TCF4;TCF4;TCF4;TCF4;TCF4;TCF4;TCF4,TSS1500;Body;Body;Body;Body;Body;Body;Body
cg26246544,-0.24,0.047,1.00,1.00,chr1,109055541,,
cg14251320,-0.21,0.047,1.00,1.00,chr7,158890363,VIPR2;VIPR2;VIPR2;VIPR2,TSS1500;Body;Body;Body
cg06313828,-0.21,0.047,1.00,1.00,chr1,29190085,OPRD1,3'UTR
cg07041323,0.27,0.047,1.00,1.00,chr16,28996044,LAT;LAT;LAT;LAT,TSS200;TSS1500;TSS1500;TSS1500
cg18233599,-0.25,0.047,1.00,1.00,chr14,100542111,EVL,Body
cg02360776,0.21,0.047,1.00,1.00,chr11,62521582,ZBTB3;ZBTB3,1stExon;5'UTR
cg13095378,-0.27,0.047,1.00,1.00,chr10,69868216,MYPN;MYPN;MYPN;MYPN;MYPN,TSS1500;TSS1500;TSS1500;5'UTR;Body
cg07600636,-0.23,0.047,1.00,1.00,chr11,13031803,RASSF10,Body
cg05212119,-0.31,0.047,1.00,1.00,chr17,46047922,CDK5RAP3;CDK5RAP3;CDK5RAP3;CDK5RAP3;CDK5RAP3;CDK5RAP3,TSS1500;TSS1500;TSS1500;TSS1500;5'UTR;1stExon
cg15008992,-0.16,0.047,1.00,1.00,chr19,17876064,FCHO1;FCHO1;FCHO1;FCHO1,Body;Body;Body;Body
cg11545232,-0.31,0.047,1.00,1.00,chr3,156544835,LEKR1;LEKR1;LEKR1,5'UTR;1stExon;5'UTR
cg11070916,-0.23,0.047,1.00,1.00,chr14,100763302,SLC25A29;SLC25A29;SLC25A29;SLC25A29,Body;5'UTR;5'UTR;5'UTR
cg08057480,-0.28,0.047,1.00,1.00,chr2,85672592,,
cg15594404,-0.28,0.047,1.00,1.00,chr5,157095077,,
cg15899738,-0.28,0.047,1.00,1.00,chr7,3033579,CARD11,5'UTR
cg01348229,-0.20,0.047,1.00,1.00,chr19,4607243,,
cg19004019,-0.34,0.047,1.00,1.00,chr2,179133593,OSBPL6,5'UTR
cg11390978,-0.31,0.047,1.00,1.00,chr19,16986831,SIN3B,Body
cg17843143,-0.32,0.047,1.00,1.00,chr9,26945635,IFT74;PLAA,TSS1500;Body
cg17088014,-0.15,0.047,1.00,1.00,chr8,134066590,SLA;TG;SLA;SLA,Body;Body;Body;Body
cg21422584,-0.26,0.047,1.00,1.00,chr1,78212613,USP33;USP33;USP33,5'UTR;5'UTR;5'UTR
cg16223899,-0.67,0.047,1.00,1.00,chr12,125166019,,
cg22320456,-0.20,0.047,1.00,1.00,chr12,122403247,WDR66;WDR66,Body;Body
cg00719211,-0.38,0.047,1.00,1.00,chr6,28984453,,
cg22467301,-0.16,0.047,1.00,1.00,chr3,50265698,,
cg00619295,0.27,0.047,1.00,1.00,chr6,22085516,CASC15,Body
cg14204430,-0.26,0.047,1.00,1.00,chr4,116035217,NDST4,TSS200
cg21629432,0.22,0.047,1.00,1.00,chr8,93524034,,
cg06626124,-0.20,0.047,1.00,1.00,chr19,11145418,SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4,Body;Body;Body;Body;Body;Body;Body
cg07236324,-0.16,0.047,1.00,1.00,chr17,55986035,CUEDC1,5'UTR
cg13914612,-0.16,0.047,1.00,1.00,chr2,60562918,,
cg10147226,-0.16,0.047,1.00,1.00,chr13,40360170,COG6,Body
cg01881842,-0.21,0.047,1.00,1.00,chr2,32588959,BIRC6,Body
cg06121514,0.37,0.047,1.00,1.00,chr15,25362188,IPW,Body
cg08233588,-0.18,0.047,1.00,1.00,chr5,176889265,DBN1;DBN1,Body;Body
cg26038353,-0.27,0.047,1.00,1.00,chr1,31545670,,
cg05868516,0.25,0.047,1.00,1.00,chr6,26286170,HIST1H4H,TSS1500
cg02715673,-0.21,0.047,1.00,1.00,chr4,121054320,,
cg25745762,-0.21,0.047,1.00,1.00,chr20,36967562,,
cg10512020,-0.25,0.047,1.00,1.00,chr12,69950496,FRS2;FRS2,5'UTR;5'UTR
cg01182076,-0.38,0.047,1.00,1.00,chr4,183601697,ODZ3,Body
cg10438236,-0.22,0.047,1.00,1.00,chr15,25365717,IPW,Body
cg05759269,-0.25,0.047,1.00,1.00,chr6,36646253,CDKN1A;CDKN1A,TSS1500;TSS1500
cg15756420,-0.23,0.047,1.00,1.00,chr5,82044645,,
cg02171825,-0.25,0.047,1.00,1.00,chr1,26517586,CATSPER4,Body
cg25987746,-0.28,0.047,1.00,1.00,chr3,183859764,EIF2B5,Body
cg06898279,-0.40,0.047,1.00,1.00,chr14,60629192,DHRS7,Body
cg06824757,-0.16,0.047,1.00,1.00,chr9,2621037,VLDLR-AS1;VLDLR;VLDLR,Body;TSS1500;TSS1500
cg05951137,-0.26,0.047,1.00,1.00,chr1,110183035,,
cg00854991,0.24,0.047,1.00,1.00,chr3,58477628,KCTD6,TSS200
cg20620272,0.18,0.047,1.00,1.00,chr3,167968129,C3orf50,Body
cg01790032,0.38,0.047,1.00,1.00,chr4,190285510,,
cg04559323,-0.24,0.047,1.00,1.00,chr1,157747979,FCRL2,TSS1500
cg15103597,-0.26,0.047,1.00,1.00,chr7,2024705,MAD1L1;MAD1L1;MAD1L1;MAD1L1;MAD1L1,Body;Body;Body;Body;Body
cg17717259,0.50,0.047,1.00,1.00,chr7,29846259,,
cg18396714,0.23,0.047,1.00,1.00,chr1,95289024,SLC44A3;SLC44A3,5'UTR;Body
cg03664605,-0.21,0.047,1.00,1.00,chr16,16170435,ABCC1,Body
cg04212979,0.24,0.047,1.00,1.00,chr17,63096635,,
cg16585717,0.60,0.047,1.00,1.00,chr10,2675838,,
cg18629060,-0.32,0.047,1.00,1.00,chr5,171535052,STK10,Body
cg22283058,-0.26,0.047,1.00,1.00,chr1,202091175,GPR37L1,TSS1500
cg09064314,0.27,0.047,1.00,1.00,chr10,131742209,EBF3,Body
cg27313933,-0.27,0.047,1.00,1.00,chr16,89704682,DPEP1;DPEP1,3'UTR;3'UTR
cg09123133,-0.25,0.047,1.00,1.00,chr6,158330376,SNX9,Body
cg24903382,-0.30,0.047,1.00,1.00,chr4,95917486,BMPR1B;BMPR1B;BMPR1B,1stExon;5'UTR;5'UTR
cg20462361,-0.18,0.047,1.00,1.00,chr2,198143561,ANKRD44-IT1;ANKRD44;ANKRD44,Body;Body;Body
cg02964602,-0.27,0.047,1.00,1.00,chr2,203130213,NOP58,TSS1500
cg10673740,-0.31,0.047,1.00,1.00,chr10,121411826,BAG3,Body
cg03601896,0.25,0.047,1.00,1.00,chr7,22766838,LOC541472;IL6;IL6,Body;5'UTR;1stExon
cg08355863,-0.25,0.047,1.00,1.00,chr6,33587496,,
cg13688257,-0.23,0.047,1.00,1.00,chr3,98215025,OR5K2,TSS1500
cg20054812,0.25,0.047,1.00,1.00,chr1,89357379,GTF2B,TSS200
cg24213921,0.51,0.047,1.00,1.00,chr21,17104786,USP25;USP25;USP25,Body;Body;Body
cg02413594,-0.53,0.047,1.00,1.00,chr5,42950785,,
cg23507761,-0.20,0.047,1.00,1.00,chr17,76993698,CANT1;CANT1;CANT1,Body;Body;Body
cg16234831,-0.22,0.047,1.00,1.00,chr17,34931049,GGNBP2,Body
cg21185289,0.62,0.047,1.00,1.00,chr2,74743437,TLX2,3'UTR
cg01951815,-0.31,0.047,1.00,1.00,chr8,28905017,HMBOX1;HMBOX1,Body;Body
cg20257866,-0.17,0.047,1.00,1.00,chr8,134203235,WISP1;WISP1,TSS200;TSS200
cg17438155,-0.31,0.047,1.00,1.00,chr7,73038045,MLXIPL;MLXIPL;MLXIPL;MLXIPL,Body;Body;Body;Body
cg17145219,-0.25,0.047,1.00,1.00,chr16,66545182,TK2;TK2;TK2;TK2;TK2;TK2;TK2;TK2,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;Body
cg03129884,0.29,0.047,1.00,1.00,chr2,95692727,MAL;MAL;MAL;MAL,Body;Body;Body;Body
cg26896137,-0.27,0.047,1.00,1.00,chr5,140179875,PCDHA3;PCDHA3;PCDHA2;PCDHA1;PCDHA1;PCDHA2,TSS1500;TSS1500;Body;Body;Body;Body
cg16004664,0.34,0.047,1.00,1.00,chr11,31833309,PAX6;PAX6;PAX6;PAX6;PAX6;PAX6;PAX6;PAX6,5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500;TSS1500;TSS1500
cg13315690,-0.22,0.047,1.00,1.00,chr17,1944831,OVCA2;DPH1,TSS1500;Body
cg20349934,-0.22,0.047,1.00,1.00,chr20,55973685,RBM38;RBM38;RBM38,Body;Body;Body
cg21373438,-0.29,0.047,1.00,1.00,chr15,84115371,SH3GL3;SH3GL3;SH3GL3;SH3GL3,TSS1500;TSS1500;TSS1500;TSS1500
cg13105997,-0.18,0.047,1.00,1.00,chr16,3225593,,
cg17451945,0.22,0.047,1.00,1.00,chr6,32936363,BRD2,TSS200
cg18783806,-0.22,0.047,1.00,1.00,chr9,115293024,KIAA1958;KIAA1958;KIAA1958,5'UTR;5'UTR;5'UTR
cg10709933,0.24,0.047,1.00,1.00,chr19,14142430,IL27RA,TSS200
cg07849827,-0.17,0.047,1.00,1.00,chr1,15772154,CTRC,Body
cg23912721,0.24,0.047,1.00,1.00,chr3,15642893,HACL1;BTD,1stExon;TSS1500
cg07127410,-0.24,0.047,1.00,1.00,chr22,29427851,ZNRF3,Body
cg02695467,0.28,0.047,1.00,1.00,chr19,1446581,,
cg14106310,-0.27,0.047,1.00,1.00,chr20,57659637,,
cg13869641,-0.21,0.047,1.00,1.00,chr3,47684746,SMARCC1,Body
cg22567029,-0.26,0.047,1.00,1.00,chr8,1626307,DLGAP2;DLGAP2,Body;Body
cg10586751,-0.24,0.047,1.00,1.00,chr1,222916779,FAM177B,5'UTR
cg13249925,-0.28,0.047,1.00,1.00,chr9,101470346,GABBR2,Body
cg17155499,-0.23,0.047,1.00,1.00,chr8,11644644,NEIL2;NEIL2;NEIL2;NEIL2,3'UTR;3'UTR;3'UTR;3'UTR
cg12806067,-0.29,0.047,1.00,1.00,chr12,132554024,EP400,Body
cg10213211,-0.17,0.047,1.00,1.00,chr2,183626823,DNAJC10;DNAJC10;DNAJC10;DNAJC10;DNAJC10,Body;Body;Body;Body;Body
cg27305383,-0.26,0.047,1.00,1.00,chr4,57522795,HOPX;HOPX;HOPX;HOPX;HOPX,5'UTR;Body;Body;TSS200;TSS200
cg13285174,-0.39,0.047,1.00,1.00,chr20,3052221,OXT,TSS200
cg00593835,-0.26,0.047,1.00,1.00,chr3,124355674,KALRN;KALRN,Body;Body
cg07627133,-0.34,0.047,1.00,1.00,chr1,183094584,LAMC1,Body
cg18103606,0.21,0.047,1.00,1.00,chr22,32146197,C22orf30,TSS200
cg03984758,-0.34,0.047,1.00,1.00,chr4,57944634,IGFBP7,Body
cg03089589,-0.22,0.047,1.00,1.00,chr16,57033268,,
cg15345769,-0.23,0.047,1.00,1.00,chr14,104605957,KIF26A,Body
cg08264885,0.22,0.047,1.00,1.00,chr8,22103537,POLR3D;MIR320A,Body;TSS1500
cg07906551,-0.23,0.047,1.00,1.00,chr3,159614993,SCHIP1,3'UTR
cg21600346,-0.20,0.047,1.00,1.00,chr17,75905364,,
cg07119434,-0.20,0.047,1.00,1.00,chr1,151103642,,
cg10708642,-0.35,0.047,1.00,1.00,chr20,4942894,SLC23A2;SLC23A2,5'UTR;5'UTR
cg00221736,-0.24,0.047,1.00,1.00,chr7,86819455,DMTF1;DMTF1;DMTF1;DMTF1;DMTF1,Body;Body;Body;Body;Body
cg02692977,-0.20,0.047,1.00,1.00,chr2,153046582,,
cg09331956,0.26,0.047,1.00,1.00,chr22,39101473,GTPBP1,TSS1500
cg04550543,-0.17,0.047,1.00,1.00,chr12,2166494,CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg13108049,-0.22,0.047,1.00,1.00,chr1,244603542,ADSS,Body
cg08299454,0.24,0.047,1.00,1.00,chr8,42010433,AP3M2;AP3M2,TSS200;TSS200
cg14209399,0.19,0.047,1.00,1.00,chr3,10370507,ATP2B2;ATP2B2,Body;Body
cg27011674,-0.29,0.047,1.00,1.00,chr6,15399125,JARID2;JARID2,Body;5'UTR
cg02578087,-0.39,0.047,1.00,1.00,chr3,8671361,C3orf32,Body
cg01834305,-0.18,0.047,1.00,1.00,chr5,178199421,AACSL,Body
cg21385909,-0.22,0.047,1.00,1.00,chr15,31621843,KLF13,Body
cg16912556,0.17,0.047,1.00,1.00,chr14,24197060,,
cg14062261,0.57,0.047,1.00,1.00,chr7,156736159,,
cg24032252,-0.16,0.047,1.00,1.00,chr14,54864572,CDKN3;CDKN3,Body;Body
cg20617256,-0.23,0.047,1.00,1.00,chr5,57753051,PLK2;PLK2,Body;Body
cg13880950,0.30,0.047,1.00,1.00,chr1,44884096,RNF220,Body
cg20163335,-0.26,0.047,1.00,1.00,chr20,61309524,,
cg07366871,-0.37,0.047,1.00,1.00,chr7,95313466,,
cg17069914,-0.23,0.047,1.00,1.00,chr3,174162456,,
cg20161292,-0.22,0.047,1.00,1.00,chr8,42268575,,
cg17163425,-0.17,0.047,1.00,1.00,chr1,232764492,,
cg11087128,-0.16,0.047,1.00,1.00,chr2,38693029,,
cg15845333,-0.33,0.047,1.00,1.00,chr8,144417025,TOP1MT,1stExon
cg04076181,-0.31,0.047,1.00,1.00,chr6,3026244,HTATSF1P2,TSS1500
cg00236988,-0.23,0.047,1.00,1.00,chr1,220446382,RAB3GAP2,TSS1500
cg02492133,-0.25,0.047,1.00,1.00,chr9,91711605,SHC3,Body
cg27461310,-0.27,0.047,1.00,1.00,chr19,41037348,SPTBN4;SPTBN4,5'UTR;Body
cg06842637,-0.24,0.047,1.00,1.00,chr9,128508188,PBX3;PBX3;PBX3,TSS1500;TSS1500;TSS1500
cg02720442,-0.45,0.047,1.00,1.00,chr12,125423824,,
cg24106898,-0.21,0.047,1.00,1.00,chr5,19892970,CDH18;CDH18,5'UTR;5'UTR
cg03319195,-0.27,0.047,1.00,1.00,chr5,151885089,,
cg26992634,-0.24,0.047,1.00,1.00,chr5,171709304,UBTD2,Body
cg11339445,-0.23,0.047,1.00,1.00,chr15,49255563,SHC4;SHC4,5'UTR;1stExon
cg00796360,0.29,0.047,1.00,1.00,chr19,56915650,ZNF583;ZNF583;ZNF583,5'UTR;TSS200;TSS200
cg06996186,-0.26,0.047,1.00,1.00,chr18,67325900,DOK6,Body
cg03738669,-0.24,0.047,1.00,1.00,chr20,3218476,SLC4A11,TSS200
cg14225168,-0.25,0.047,1.00,1.00,chr9,139403827,NOTCH1,Body
cg23286346,-0.23,0.047,1.00,1.00,chr12,77321152,,
cg06669846,-0.28,0.047,1.00,1.00,chr19,18432194,LSM4;LSM4,Body;Body
cg13268132,0.37,0.047,1.00,1.00,chr8,119964037,TNFRSF11B,1stExon
cg05006323,-0.21,0.047,1.00,1.00,chr21,38526326,TTC3;TTC3,Body;Body
cg08753468,0.23,0.047,1.00,1.00,chr7,71911541,,
cg12679910,0.25,0.047,1.00,1.00,chr17,73900713,MRPL38,Body
cg03309967,-0.23,0.047,1.00,1.00,chr19,36235184,U2AF1L4;U2AF1L4;PSENEN,Body;Body;TSS1500
cg20652640,0.30,0.047,1.00,1.00,chr16,88520056,ZFPM1,1stExon
cg01020368,-0.27,0.047,1.00,1.00,chr2,205070149,,
cg08844988,0.47,0.047,1.00,1.00,chr16,24741147,TNRC6A;TNRC6A,1stExon;5'UTR
cg25461130,-0.22,0.047,1.00,1.00,chr6,30614081,C6orf136;C6orf136;C6orf136,TSS1500;TSS1500;TSS1500
cg03087372,-0.20,0.047,1.00,1.00,chr20,4803035,RASSF2,5'UTR
