"Excel Table 8: Differentially variable positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg24748255,0.15,0.044,0.677,1.000,chr5,38756116,OSMR-AS1,Body
cg06868502,0.13,0.044,0.677,1.000,chr2,114517017,,
cg02617107,0.13,0.044,0.677,1.000,chr15,43037026,TTBK2,3'UTR
cg01577298,0.14,0.044,0.677,1.000,chr2,128350572,MYO7B,Body
cg15598244,-0.15,0.044,0.677,1.000,chr1,23696413,C1orf213;C1orf213;ZNF436;C1orf213,3'UTR;Body;TSS200;1stExon
cg14082656,0.14,0.044,0.677,1.000,chr17,3501490,TRPV1;TRPV1,TSS1500;5'UTR
cg01226417,0.16,0.044,0.677,1.000,chr14,78443517,,
cg12107188,0.15,0.044,0.677,1.000,chr7,73574378,,
cg00898282,-0.25,0.044,0.677,1.000,chr9,111775915,CTNNAL1;CTNNAL1,TSS200;TSS200
cg19905236,0.14,0.044,0.677,1.000,chr15,78069099,LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg09299789,-0.10,0.044,0.677,1.000,chr3,11778167,,
cg16053440,0.11,0.044,0.677,1.000,chr1,1119429,TTLL10;TTLL10,Body;Body
cg12810084,-0.13,0.044,0.677,1.000,chr7,27225319,HOXA11AS;HOXA11,Body;TSS1500
cg24298860,0.23,0.044,0.677,1.000,chr11,92600238,FAT3,Body
cg09971289,0.11,0.044,0.677,1.000,chr21,17419459,,
cg27599319,0.10,0.044,0.677,1.000,chr17,18680666,FBXW10,Body
cg00851732,0.18,0.044,0.677,1.000,chr12,113229793,RPH3A;RPH3A;RPH3A;RPH3A,5'UTR;5'UTR;1stExon;1stExon
cg02525646,0.13,0.044,0.677,1.000,chr2,42795128,MTA3;MTA3;MTA3,TSS1500;TSS200;5'UTR
cg17071322,0.14,0.044,0.677,1.000,chr22,30206322,ASCC2;ASCC2,Body;Body
cg18418503,0.15,0.044,0.677,1.000,chr10,17686274,STAM;STAM,5'UTR;1stExon
cg10632899,-0.19,0.044,0.677,1.000,chr7,21711693,DNAH11,Body
cg00797142,0.13,0.044,0.677,1.000,chr8,90998279,NBN,TSS1500
cg06723012,0.16,0.044,0.677,1.000,chr19,40750667,AKT2;AKT2;AKT2,Body;Body;Body
cg20817418,0.12,0.044,0.677,1.000,chr10,13745703,FRMD4A,Body
cg13379347,0.15,0.044,0.677,1.000,chr2,152567235,NEB;NEB;NEB;NEB,Body;Body;Body;Body
cg09412312,0.20,0.044,0.677,1.000,chr20,21414395,,
cg13635934,0.15,0.044,0.677,1.000,chr22,44286350,PNPLA5;PNPLA5,Body;Body
cg04905364,0.15,0.044,0.677,1.000,chr10,53005907,PRKG1;PRKG1,Body;Body
cg06683678,0.17,0.044,0.677,1.000,chr3,123659871,CCDC14;CCDC14,Body;Body
cg05306783,0.10,0.044,0.677,1.000,chr8,124563270,,
cg14723918,-0.10,0.044,0.677,1.000,chr6,31763435,VARS;VARS,1stExon;5'UTR
cg20486294,0.14,0.044,0.677,1.000,chr6,143266300,HIVEP2;HIVEP2,5'UTR;1stExon
cg03499559,0.13,0.044,0.677,1.000,chr2,54056517,GPR75-ASB3,Body
cg03259874,0.16,0.044,0.677,1.000,chr1,22446397,WNT4,3'UTR
cg11333755,0.12,0.044,0.677,1.000,chr12,57927878,DCTN2;DCTN2;DCTN2;DCTN2;DCTN2;DCTN2,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg00624378,-0.10,0.044,0.677,1.000,chr1,94158163,BCAR3,5'UTR
cg11813672,-0.13,0.044,0.677,1.000,chr5,115814409,SEMA6A;SEMA6A;SEMA6A;SEMA6A,ExonBnd;ExonBnd;Body;Body
cg24465482,0.13,0.044,0.677,1.000,chr8,129161288,MIR1208,TSS1500
cg24872971,0.17,0.044,0.677,1.000,chr8,71069448,NCOA2,Body
cg14647703,0.14,0.044,0.677,1.000,chr15,65934619,SLC24A1;SLC24A1;SLC24A1;SLC24A1;SLC24A1,TSS1500;Body;Body;Body;Body
cg12437474,0.11,0.044,0.677,1.000,chr1,118441780,GDAP2;GDAP2,Body;Body
cg15531800,-0.11,0.044,0.677,1.000,chr12,4200713,,
cg07804440,0.15,0.044,0.677,1.000,chr2,201170972,SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L,TSS1500;1stExon;1stExon;TSS200;TSS200;5'UTR;5'UTR;5'UTR
cg27164797,0.31,0.044,0.677,1.000,chr6,57038231,BAG2,Body
cg17121054,-0.13,0.044,0.677,1.000,chr2,208694969,PLEKHM3,Body
cg13191545,0.16,0.044,0.677,1.000,chr7,78937639,MAGI2;MAGI2,Body;Body
cg19172665,0.17,0.044,0.677,1.000,chr4,144618119,FREM3,1stExon
cg20751113,0.12,0.044,0.677,1.000,chr2,214159930,SPAG16;SPAG16;SPAG16;SPAG16,Body;Body;Body;Body
cg11861491,0.09,0.044,0.677,1.000,chr20,30028292,DEFB123,TSS200
cg01062938,0.14,0.044,0.677,1.000,chr8,92221616,SLC26A7;SLC26A7;LRRC69,TSS200;TSS200;Body
cg16104808,0.15,0.044,0.677,1.000,chr20,31905258,,
cg00584323,-0.11,0.044,0.677,1.000,chr1,33463340,,
cg06008531,0.14,0.044,0.677,1.000,chr7,90233961,,
cg07881273,-0.17,0.044,0.677,1.000,chr15,64648609,CSNK1G1,TSS200
cg08544021,0.12,0.044,0.677,1.000,chr15,43001210,STARD9,Body
cg14216201,0.17,0.044,0.677,1.000,chr7,95883422,SLC25A13;SLC25A13;SLC25A13,Body;Body;Body
cg07055928,-0.10,0.044,0.677,1.000,chr4,681154,MFSD7;MFSD7;MFSD7,Body;Body;Body
cg16394215,-0.21,0.044,0.677,1.000,chr15,74220498,LOXL1-AS1;LOXL1-AS1;LOXL1-AS1;LOXL1-AS1;LOXL1-AS1;LOXL1,TSS200;TSS1500;TSS1500;Body;Body;Body
cg21123203,0.22,0.044,0.677,1.000,chr4,15471301,CC2D2A;CC2D2A;CC2D2A,TSS200;TSS200;TSS200
cg13865573,-0.11,0.044,0.677,1.000,chr2,192722358,,
cg20220195,0.11,0.044,0.677,1.000,chr4,944852,TMEM175;TMEM175;TMEM175;TMEM175;TMEM175;TMEM175;TMEM175,5'UTR;5'UTR;5'UTR;Body;Body;Body;Body
cg14198860,0.12,0.044,0.677,1.000,chr19,3982566,EEF2;SNORD37,Body;Body
cg25929113,0.16,0.044,0.677,1.000,chr6,22343839,,
cg04507029,0.14,0.044,0.677,1.000,chr14,77539443,LOC102724190,Body
cg21890646,-0.14,0.044,0.677,1.000,chr14,91816120,CCDC88C,Body
cg03727673,-0.15,0.044,0.677,1.000,chr1,21966420,RAP1GAP;RAP1GAP;RAP1GAP,Body;5'UTR;5'UTR
cg16398747,-0.15,0.044,0.677,1.000,chr17,75471105,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,TSS1500;Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body
cg25675096,0.18,0.044,0.677,1.000,chr2,188361801,TFPI;TFPI;TFPI;TFPI,ExonBnd;ExonBnd;Body;Body
cg16701890,0.12,0.044,0.677,1.000,chr2,119906008,,
cg01336729,0.12,0.044,0.677,1.000,chr1,109633224,TMEM167B,TSS200
cg26781701,0.23,0.044,0.677,1.000,chr19,48247554,GLTSCR2,TSS1500
cg20257724,0.15,0.044,0.677,1.000,chr5,53879786,,
cg21216071,0.17,0.044,0.677,1.000,chr2,242303044,FARP2;FARP2;FARP2,5'UTR;5'UTR;5'UTR
cg09512393,-0.17,0.044,0.677,1.000,chr20,30619496,CCM2L,3'UTR
cg00386413,0.19,0.044,0.677,1.000,chr6,13509034,,
cg03655338,0.13,0.044,0.677,1.000,chr1,89455183,CCBL2;RBMXL1;RBMXL1;CCBL2,5'UTR;5'UTR;5'UTR;5'UTR
cg21407354,0.15,0.044,0.677,1.000,chr22,45596969,C22orf9;C22orf9;MIR1249,Body;Body;TSS200
cg09119043,-0.21,0.044,0.677,1.000,chr1,234367443,SLC35F3,Body
cg14952012,0.16,0.044,0.677,1.000,chr2,38701835,LOC101929596,Body
cg03123773,0.24,0.044,0.677,1.000,chr12,56510201,RPL41;RPL41,TSS200;TSS200
cg05543197,0.20,0.044,0.677,1.000,chr15,81616804,STARD5;TMC3-AS1,TSS1500;Body
cg07213482,0.10,0.044,0.677,1.000,chr4,89660237,FAM13A;FAM13A,Body;Body
cg06341054,-0.23,0.044,0.677,1.000,chr4,52917543,SPATA18,TSS200
cg10856238,0.18,0.044,0.677,1.000,chr2,47743152,,
cg18984486,0.14,0.044,0.677,1.000,chr2,23609845,KLHL29,5'UTR
cg02649474,0.11,0.044,0.677,1.000,chr16,30673103,FBRS,Body
cg10478315,0.17,0.044,0.677,1.000,chr19,9099017,,
cg04834051,0.15,0.044,0.677,1.000,chr9,14563998,,
cg04078639,0.17,0.044,0.677,1.000,chr11,7242779,,
cg13226597,0.14,0.044,0.677,1.000,chr7,6412718,RAC1;RAC1,TSS1500;TSS1500
cg26560694,0.17,0.044,0.677,1.000,chr11,57373777,SERPING1;SERPING1,Body;Body
cg18525383,0.12,0.044,0.677,1.000,chr1,16055639,PLEKHM2,Body
cg01468272,-0.13,0.044,0.677,1.000,chr4,188534677,LOC100506272,Body
cg23134331,0.10,0.044,0.677,1.000,chr8,11173223,MTMR9,Body
cg05983372,0.14,0.044,0.677,1.000,chr14,52537013,NID2,TSS1500
cg20283964,0.14,0.044,0.677,1.000,chr1,171510722,BAT2L2,Body
cg06210367,0.11,0.044,0.677,1.000,chr1,59911824,FGGY;FGGY,Body;Body
cg25208892,0.16,0.044,0.677,1.000,chr1,172390771,C1orf105,Body
cg03743858,-0.12,0.044,0.677,1.000,chr9,107622711,ABCA1,Body
cg03900856,0.16,0.044,0.677,1.000,chr6,154708297,,
cg24873772,-0.17,0.044,0.677,1.000,chr19,55629304,PPP1R12C,TSS1500
cg17699100,-0.15,0.044,0.677,1.000,chr10,45420996,TMEM72;TMEM72-AS1,Body;Body
cg07625020,0.09,0.044,0.677,1.000,chr15,78113344,LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS200
cg01222306,0.30,0.044,0.677,1.000,chr6,7427301,,
cg06425556,-0.19,0.044,0.677,1.000,chr20,33413664,NCOA6,TSS1500
cg21983342,0.16,0.044,0.677,1.000,chr11,78143195,,
cg18371750,0.15,0.044,0.677,1.000,chr5,175112799,HRH2,3'UTR
cg01727979,0.09,0.044,0.677,1.000,chr7,1637941,,
cg06754197,-0.11,0.044,0.677,1.000,chr19,10928322,MIR199A1;DNM2;DNM2;DNM2;DNM2,TSS200;Body;Body;Body;Body
cg24969520,0.18,0.044,0.677,1.000,chr10,45359715,,
cg10668230,0.12,0.044,0.677,1.000,chr2,179622125,TTN;TTN;TTN;TTN;TTN;TTN;TTN,Body;Body;Body;Body;Body;Body;Body
cg21789849,0.13,0.044,0.677,1.000,chr3,107809536,CD47;CD47;CD47,Body;Body;Body
cg01756512,-0.17,0.044,0.677,1.000,chr8,61839468,,
cg02058002,0.17,0.044,0.677,1.000,chr2,75185571,POLE4,TSS1500
cg25164624,0.26,0.044,0.677,1.000,chr20,3641641,GFRA4;GFRA4,Body;Body
cg13335369,-0.11,0.044,0.677,1.000,chr1,8724178,RERE;RERE,5'UTR;5'UTR
cg25067727,-0.12,0.044,0.677,1.000,chr14,50332340,,
cg20537904,0.11,0.044,0.677,1.000,chr7,69957960,AUTS2;AUTS2,Body;Body
cg14315334,-0.28,0.044,0.677,1.000,chr9,132023756,,
cg09027436,0.11,0.044,0.677,1.000,chr1,230829276,COG2;COG2,3'UTR;3'UTR
cg20732755,0.14,0.044,0.677,1.000,chr6,162148153,PARK2;PARK2;PARK2,Body;Body;Body
cg14819525,0.17,0.044,0.677,1.000,chr20,11113825,,
cg02395069,-0.20,0.044,0.677,1.000,chr2,217360510,,
cg06662504,0.13,0.044,0.677,1.000,chr3,112543525,CD200R1L;CD200R1L,Body;Body
cg22620273,0.16,0.044,0.677,1.000,chr10,33474766,NRP1;NRP1;NRP1;NRP1,Body;Body;Body;Body
cg24715272,0.12,0.044,0.677,1.000,chr6,30300877,TRIM39;TRIM39,Body;Body
cg12437277,0.36,0.044,0.677,1.000,chr1,228743235,,
cg26537041,-0.15,0.044,0.677,1.000,chr1,72529092,NEGR1,Body
cg10124491,0.10,0.044,0.677,1.000,chr1,151042967,GABPB2,TSS200
cg19877921,-0.37,0.044,0.677,1.000,chr17,61904685,PSMC5;FTSJ3;FTSJ3,TSS200;1stExon;5'UTR
cg02103152,-0.12,0.044,0.677,1.000,chr6,14864392,,
cg22287624,0.21,0.044,0.677,1.000,chr8,65711416,CYP7B1,TSS200
cg15838553,-0.15,0.044,0.677,1.000,chr16,24859619,SLC5A11;SLC5A11;SLC5A11;SLC5A11;SLC5A11,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg07538027,0.13,0.044,0.677,1.000,chr10,73549509,MIR7152;CDH23,TSS1500;Body
cg10871504,0.12,0.044,0.677,1.000,chr2,74332729,TET3,3'UTR
cg10612481,0.16,0.044,0.677,1.000,chr6,41746318,FRS3,5'UTR
cg08593074,-0.16,0.044,0.677,1.000,chr19,55678419,C19orf51,TSS1500
cg01185578,0.15,0.044,0.677,1.000,chr19,54675402,TMC4;TMC4,Body;Body
cg06912990,0.13,0.044,0.677,1.000,chr4,159131518,TMEM144;TMEM144,1stExon;5'UTR
cg25922507,0.16,0.044,0.677,1.000,chr15,43276903,UBR1,Body
cg07145979,0.14,0.044,0.677,1.000,chr5,177825282,COL23A1,Body
cg11924931,0.11,0.044,0.677,1.000,chr6,96967490,,
cg26898566,-0.33,0.044,0.677,1.000,chr11,66313821,ZDHHC24;ACTN3,TSS200;TSS1500
cg09774745,0.14,0.044,0.677,1.000,chr4,168023893,SPOCK3;SPOCK3;SPOCK3;SPOCK3;SPOCK3;SPOCK3;SPOCK3;SPOCK3;SPOCK3,5'UTR;5'UTR;Body;Body;Body;Body;Body;Body;Body
cg19279616,0.10,0.044,0.677,1.000,chr15,96894987,,
cg10392209,0.16,0.044,0.677,1.000,chr5,78694361,HOMER1;HOMER1;HOMER1,Body;Body;Body
cg08758723,0.16,0.044,0.677,1.000,chr14,23486967,,
cg14661631,0.17,0.044,0.677,1.000,chr2,42368489,,
cg17868694,0.18,0.044,0.677,1.000,chr7,100841533,MOGAT3,Body
cg13995900,0.12,0.044,0.677,1.000,chr3,121449201,GOLGB1;GOLGB1;GOLGB1;GOLGB1,Body;Body;5'UTR;5'UTR
cg00064080,0.12,0.044,0.677,1.000,chr10,122598254,,
cg08021615,0.10,0.044,0.677,1.000,chr6,31696161,DDAH2,Body
cg01510388,-0.12,0.044,0.677,1.000,chr8,65711658,CYP7B1,TSS1500
cg27647944,0.15,0.044,0.677,1.000,chr2,218082730,,
cg00097088,0.15,0.044,0.677,1.000,chr4,2627246,FAM193A;FAM193A,1stExon;5'UTR
cg04904530,0.14,0.044,0.677,1.000,chr17,18086472,ALKBH5,TSS1500
cg10158603,0.09,0.044,0.677,1.000,chr14,74942591,,
cg11495942,0.16,0.044,0.677,1.000,chr1,19675581,CAPZB;CAPZB;CAPZB;CAPZB,Body;Body;Body;Body
cg05382653,0.14,0.044,0.677,1.000,chr8,93891273,,
cg15496474,-0.19,0.044,0.677,1.000,chr17,40400573,STAT5B,5'UTR
cg15489884,-0.10,0.044,0.677,1.000,chr4,154562869,,
cg09035552,0.15,0.044,0.677,1.000,chr10,86001241,LRIT1,TSS200
cg07241917,-0.11,0.044,0.677,1.000,chr1,221069699,,
cg14435083,0.12,0.044,0.677,1.000,chr6,149097995,UST,Body
cg12459316,0.44,0.044,0.677,1.000,chr3,101292891,PCNP,TSS200
cg22115549,0.17,0.044,0.677,1.000,chr21,40768762,WRB;WRB,Body;Body
cg16155021,0.12,0.044,0.677,1.000,chr14,51350297,ABHD12B;ABHD12B,Body;Body
cg08825163,-0.10,0.044,0.677,1.000,chr17,17945331,GID4,Body
cg08981282,0.22,0.044,0.677,1.000,chr16,2653240,LOC652276,TSS200
cg26164936,0.15,0.044,0.677,1.000,chr5,26327336,,
cg04886846,-0.18,0.044,0.677,1.000,chr10,102998662,,
cg26358105,0.09,0.044,0.677,1.000,chr5,156247415,,
cg09608486,-0.13,0.044,0.677,1.000,chr6,1436271,,
cg16339758,0.20,0.044,0.677,1.000,chr6,44595347,,
cg03985195,0.15,0.044,0.677,1.000,chr12,81519591,ACSS3,Body
cg16595404,-0.14,0.044,0.677,1.000,chr10,12238160,CDC123;CDC123;NUDT5,5'UTR;1stExon;TSS200
cg12959398,0.15,0.044,0.677,1.000,chr3,142573120,PCOLCE2,Body
cg03686042,-0.12,0.044,0.677,1.000,chr14,74611605,LIN52,Body
cg20880275,-0.14,0.044,0.677,1.000,chr22,50246870,ZBED4,TSS1500
cg02636234,-0.20,0.044,0.677,1.000,chr1,212781466,ATF3;ATF3;ATF3,TSS1500;TSS1500;5'UTR
cg10618704,-0.12,0.044,0.677,1.000,chr17,9940970,GAS7;GAS7,TSS1500;Body
cg12451679,-0.20,0.044,0.677,1.000,chr19,47617189,ZC3H4,TSS200
cg23521294,0.14,0.044,0.677,1.000,chr13,111810320,ARHGEF7;ARHGEF7;ARHGEF7;ARHGEF7,Body;5'UTR;Body;Body
cg09552881,0.20,0.044,0.677,1.000,chr4,155465484,PLRG1;PLRG1,Body;Body
cg15567340,0.17,0.044,0.677,1.000,chr20,61975937,CHRNA4,3'UTR
cg06363163,0.15,0.044,0.677,1.000,chr2,111914486,BCL2L11;BCL2L11,Body;Body
cg05065237,0.18,0.044,0.677,1.000,chr9,137004565,WDR5;WDR5,TSS1500;5'UTR
cg09889948,0.16,0.044,0.677,1.000,chr17,48858873,,
cg22001335,0.16,0.044,0.677,1.000,chr11,44745375,,
cg08305057,-0.15,0.044,0.677,1.000,chr5,112824581,MCC,TSS200
cg13587236,0.16,0.044,0.677,1.000,chr9,128472496,,
cg06910048,-0.16,0.044,0.677,1.000,chr11,111945509,C11orf57;C11orf57;PIH1D2;C11orf57;C11orf57;C11orf57;PIH1D2,5'UTR;5'UTR;TSS1500;1stExon;1stExon;5'UTR;TSS1500
cg13594182,0.11,0.044,0.677,1.000,chr5,1287528,TERT;TERT,Body;Body
cg10802005,0.18,0.044,0.677,1.000,chr12,121404850,,
cg14347002,0.21,0.044,0.677,1.000,chr6,41066169,NFYA;NFYA,3'UTR;3'UTR
cg13135241,-0.15,0.044,0.677,1.000,chr12,104765292,,
cg25763864,0.15,0.044,0.677,1.000,chr11,2151676,INS-IGF2;IGF2;IGF2;IGF2,Body;3'UTR;3'UTR;3'UTR
cg07430315,0.11,0.044,0.677,1.000,chr16,17614322,,
cg11719106,0.15,0.044,0.677,1.000,chr5,124042585,ZNF608,Body
cg21379388,-0.16,0.044,0.677,1.000,chr3,195854275,,
cg20635393,-0.17,0.044,0.677,1.000,chr4,141074400,MAML3,1stExon
cg13860292,-0.18,0.044,0.677,1.000,chr8,37594911,LOC102723701;ERLIN2;ERLIN2;ERLIN2,Body;5'UTR;5'UTR;5'UTR
cg13632481,0.11,0.044,0.677,1.000,chr18,46991199,,
cg20464804,0.27,0.044,0.677,1.000,chr22,33454491,SYN3,TSS200
cg14470398,0.22,0.044,0.677,1.000,chr4,657536,PDE6B;PDE6B;PDE6B,Body;Body;Body
cg14250274,0.27,0.044,0.677,1.000,chr7,66206258,RABGEF1,5'UTR
cg03218988,-0.15,0.044,0.677,1.000,chr11,62341521,EEF1G,TSS200
cg25713346,0.15,0.044,0.677,1.000,chr3,50231904,GNAT1;GNAT1,Body;Body
cg05589489,0.23,0.044,0.677,1.000,chr12,89748821,,
cg01064897,0.13,0.044,0.677,1.000,chr12,133252550,POLE,Body
cg09697510,0.14,0.044,0.677,1.000,chr7,100737984,,
cg20050093,0.15,0.044,0.677,1.000,chr10,120102302,C10orf84;C10orf84,TSS1500;TSS1500
cg13457515,0.13,0.044,0.677,1.000,chr17,45934681,SP6,TSS1500
cg07212748,0.14,0.044,0.677,1.000,chr17,4663273,,
cg03651904,-0.18,0.044,0.677,1.000,chr19,2807229,THOP1,Body
cg01110797,0.41,0.044,0.677,1.000,chr6,11093513,LOC221710,TSS1500
cg18221226,0.09,0.044,0.677,1.000,chr12,124997487,NCOR2;NCOR2,5'UTR;5'UTR
cg00342761,0.15,0.044,0.677,1.000,chr6,152701625,SYNE1-AS1;SYNE1;SYNE1,TSS200;Body;Body
cg19153808,0.17,0.044,0.677,1.000,chr3,179529777,PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L,Body;Body;Body;Body;Body;Body;Body;Body
cg21463776,-0.14,0.044,0.677,1.000,chr4,146858454,ZNF827,Body
cg09219171,-0.12,0.044,0.677,1.000,chr19,4636208,,
cg15921089,0.15,0.044,0.677,1.000,chr21,43273798,PRDM15;PRDM15,Body;Body
cg18008202,-0.27,0.044,0.677,1.000,chr2,131100479,IMP4;CCDC115,TSS200;TSS1500
cg03073269,0.13,0.044,0.677,1.000,chr16,54008588,FTO,Body
cg01923905,0.12,0.044,0.677,1.000,chr11,117513442,DSCAML1,Body
cg08091778,-0.75,0.044,0.677,1.000,chr1,8877695,RERE;RERE;RERE;RERE,1stExon;1stExon;5'UTR;5'UTR
cg26809898,0.16,0.044,0.677,1.000,chr12,48738338,ZNF641;ZNF641;ZNF641,Body;Body;Body
cg12087108,-0.13,0.044,0.677,1.000,chr2,45838413,SRBD1;SRBD1,1stExon;5'UTR
cg02638755,0.12,0.044,0.677,1.000,chr17,78902369,RPTOR;RPTOR,Body;Body
cg19161707,-0.12,0.044,0.677,1.000,chr1,204958559,NFASC;NFASC;NFASC;NFASC,Body;Body;Body;Body
cg22093701,0.12,0.044,0.677,1.000,chr12,53575135,ZNF740;CSAD;CSAD,5'UTR;TSS1500;TSS1500
cg11563839,0.12,0.044,0.677,1.000,chr5,133733890,,
cg16459902,-0.13,0.044,0.677,1.000,chr22,47126600,CERK,Body
cg08036544,0.12,0.044,0.677,1.000,chr2,202936725,KIAA2012,TSS1500
cg09342858,0.15,0.044,0.677,1.000,chr17,54969484,MIR3614;TRIM25,TSS1500;Body
cg15831875,-0.20,0.044,0.677,1.000,chr1,245986694,SMYD3;SMYD3,Body;Body
cg06410328,-0.11,0.044,0.677,1.000,chr2,218475239,DIRC3,Body
cg17307348,0.20,0.044,0.677,1.000,chr6,37225949,TMEM217;TMEM217;TBC1D22B,TSS1500;TSS200;Body
cg23118757,0.16,0.044,0.677,1.000,chr5,173130652,,
cg13667805,0.15,0.044,0.677,1.000,chr16,20773544,,
cg05617469,0.10,0.044,0.677,1.000,chr13,100624281,ZIC5,TSS200
cg07479618,0.09,0.044,0.677,1.000,chr17,693388,RNMTL1,Body
cg16449012,0.12,0.044,0.677,1.000,chr4,17781880,FAM184B,Body
cg05036219,0.21,0.044,0.677,1.000,chr18,60265360,,
cg03755957,0.15,0.044,0.677,1.000,chr12,104363275,TDG,Body
cg14641764,0.19,0.044,0.677,1.000,chr17,1083194,ABR;ABR,TSS200;5'UTR
cg07702216,0.12,0.044,0.677,1.000,chr2,240900131,NDUFA10,3'UTR
cg13914004,-0.10,0.044,0.677,1.000,chr9,130659670,ST6GALNAC6,Body
cg15518270,0.16,0.044,0.677,1.000,chr3,170430435,,
cg24026223,0.19,0.044,0.677,1.000,chr16,81572115,CMIP;CMIP,Body;Body
cg22045635,0.15,0.044,0.677,1.000,chr22,50315181,CRELD2;CRELD2;CRELD2;CRELD2;CRELD2,Body;Body;Body;Body;Body
cg17392866,0.22,0.044,0.677,1.000,chr15,32267708,,
cg06252622,0.10,0.044,0.677,1.000,chr2,113868659,,
cg03272731,0.17,0.044,0.677,1.000,chr20,5095989,PCNA;PCNA,Body;Body
cg03122427,-0.19,0.044,0.677,1.000,chr10,97552565,ENTPD1;ENTPD1;ENTPD1;ENTPD1;ENTPD1;ENTPD1;ENTPD1,Body;Body;Body;5'UTR;5'UTR;5'UTR;Body
cg04863884,0.13,0.044,0.677,1.000,chr7,37059138,ELMO1;ELMO1;ELMO1,Body;Body;Body
cg01254719,-0.15,0.044,0.677,1.000,chr20,57978234,,
cg24418712,0.16,0.044,0.677,1.000,chr10,105111051,PCGF6;PCGF6,TSS200;TSS200
cg05163801,-0.17,0.044,0.677,1.000,chr7,138793854,ZC3HAV1;ZC3HAV1,1stExon;1stExon
cg14835876,0.12,0.044,0.677,1.000,chr2,20886519,C2orf43,3'UTR
cg02379348,0.20,0.044,0.677,1.000,chr10,114781270,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg05205299,0.15,0.044,0.677,1.000,chr9,109848356,MIR548Q,Body
cg06559306,-0.16,0.044,0.677,1.000,chr15,42392750,,
cg12007048,-0.13,0.044,0.677,1.000,chr11,1785701,CTSD;HCCA2,TSS1500;TSS1500
cg24265997,-0.13,0.044,0.677,1.000,chr19,12400435,ZNF44;ZNF44,Body;Body
cg17717993,-0.14,0.044,0.677,1.000,chr18,61598271,SERPINB10,Body
cg23778117,0.15,0.044,0.677,1.000,chr1,101597774,,
cg11941939,-0.15,0.044,0.677,1.000,chr5,14402549,TRIO,Body
cg02793063,-0.13,0.044,0.677,1.000,chr14,100239991,,
cg19817165,0.09,0.044,0.677,1.000,chr12,68041318,DYRK2;DYRK2,TSS1500;TSS1500
cg10204695,-0.26,0.044,0.677,1.000,chr1,111991555,WDR77;ATP5F1,Body;TSS200
cg21623281,0.15,0.044,0.677,1.000,chr13,113312555,ATP11AUN,5'UTR
cg01491603,0.11,0.044,0.677,1.000,chr8,29941033,SARAF;SARAF;MIR548O2,TSS1500;TSS1500;Body
cg01516930,-0.18,0.044,0.677,1.000,chr12,6938111,LEPREL2,Body
cg14119220,0.12,0.044,0.677,1.000,chr8,28655525,INTS9;INTS9;INTS9;INTS9,Body;Body;Body;Body
cg03003217,0.13,0.044,0.677,1.000,chr6,152625419,SYNE1;SYNE1;SYNE1,Body;Body;Body
cg26210602,0.13,0.044,0.677,1.000,chr6,28864649,,
cg15686782,-0.18,0.044,0.677,1.000,chr7,2143886,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body
cg24025508,0.14,0.044,0.677,1.000,chr6,564052,EXOC2,Body
cg18834254,-0.18,0.044,0.677,1.000,chr2,241286505,,
cg07612271,0.14,0.044,0.677,1.000,chr1,202146986,PTPRVP,Body
cg09182375,-0.23,0.044,0.677,1.000,chr1,22778849,ZBTB40;ZBTB40,5'UTR;5'UTR
cg22609908,-0.15,0.044,0.677,1.000,chr12,858759,,
cg09999719,0.13,0.044,0.677,1.000,chr3,190245110,IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg26661034,-0.26,0.044,0.677,1.000,chr1,18957335,PAX7;PAX7;PAX7,TSS200;TSS200;TSS200
cg08526158,0.12,0.044,0.677,1.000,chr19,51156830,C19orf81,Body
cg21408696,0.10,0.044,0.677,1.000,chr5,169409132,FAM196B;DOCK2,TSS1500;Body
cg04417649,0.15,0.044,0.677,1.000,chr8,125966998,,
cg03621881,-0.35,0.044,0.677,1.000,chr15,72612817,BRUNOL6,TSS1500
